File ID,Subfolder,Transcription
isizulu_049_26,isizulu_049,wabona ngesi- wabona ngesiqukaquka si- sendoda sihlezi sithe zekece phansi.
isizulu_049_27,isizulu_049,lesisalukazi sihlala sodwa lapha kulendlu.
isizulu_049_28,isizulu_049,"mamo, yinkonyana yendlovu ibanjwe [n] odakeni."
isizulu_049_29,isizulu_049,yakhuluma yodwa indoda [s] impela ithemba kalibulali ufile u Entororo.
isizulu_049_30,isizulu_049,amazwi ingani ayatholakala amaphepha umtitili-.
isizulu_050_01,isizulu_050,[n] isiZulu.
isizulu_050_02,isizulu_050,amashumi anesishagalolunye.
isizulu_050_03,isizulu_050,[n] ngowesifazan- [n].
isizulu_050_04,isizulu_050,[n] [s] kumakhalekhukhwini.
isizulu_050_05,isizulu_050,"[s] isiZulu [n] one point two point one [n], five one."
isizulu_050_06,isizulu_050,"ngomhla [n], ka- thirteen August nineteen eighty seven."
isizulu_050_07,isizulu_050,cha.
isizulu_050_08,isizulu_050,ngomhla ka- thirteen ku- August.
isizulu_050_09,isizulu_050,[n] eThekwini.
isizulu_050_10,isizulu_050,yihora [s] lesithathu ezimpondweni.
isizulu_050_11,isizulu_050,Z I Z [s] W E.
isizulu_051_01,isizulu_051,[n] [n] isiZulu.
isizulu_051_02,isizulu_051,[n] [s] engamashumi amathathu nambili.
isizulu_051_03,isizulu_051,[n] ngowesifazane.
isizulu_051_04,isizulu_051,ngocingo.
isizulu_051_05,isizulu_051,"[n] kunye ngqi [n], kubili [s] ngqi kubili [n] [um], kuhlanu nu- amashumi amahlanu [n] nambili."
isizulu_051_06,isizulu_051,"[s] ngo- December, [n] nineteen seventy six."
isizulu_051_07,isizulu_051,[n] no angishadanga.
isizulu_051_08,isizulu_051,[um] ziyisithupha [n] ku- Decemb-.
isizulu_051_09,isizulu_051,[s] ngihlala Empangeni.
isizulu_051_10,isizulu_051,yikwata yehora emva kwehora leshumi nane.
isizulu_051_11,isizulu_051,"Y, [n] E, [n] N, [s] [um] Z E, K A."
isizulu_051_12,isizulu_051,[s] zinhlanu e- e- e- e- e- e- [n] enyangeni kaMasingana.
isizulu_051_13,isizulu_051,"[n] yiqanda, [n] [s] kuhlanu, kuyisikhombisa, [um] [n] kuyisithupha, kunye, kunye [s], kuhlanu [s], isithupha, isithupha, iqanda."
isizulu_051_14,isizulu_051,[s] ezeMidlalo nokuPhumula eNingizimu Afrika.
isizulu_051_15,isizulu_051,"[n] umbhoshongo [s] waseBhabhele, Umhlaba wonke wawunolimi [n] lunye nokukhuluma kunye."
isizulu_051_16,isizulu_051,"maSibiya, [n] cha [s] ngixoxa nengane nje Joko."
isizulu_051_17,isizulu_051,"[s] acingwe acingwe [n] uChakijana, lize ligcine selimtholile ibhubesi."
isizulu_051_18,isizulu_051,[s] pho sewu- sebewuthunqasi izintuli [n] zihlangene nomjuluko.
isizulu_051_19,isizulu_051,"uma izidumbu zazo ziwela phezu kwembewu etshalwayo [n], ezakuhlanyelwa iyakuba ngehlambulukile."
isizulu_051_20,isizulu_051,"kwakukhona [n] ingilazi yamanzi ke, [n] ayephuzwa ngumnumzane."
isizulu_051_21,isizulu_051,"ngiyakuthuma [n] iminyovu phambi kwakho, [n] eyakuxosha [n] amaHivi namaKhanani [s] namaHeti phambi kwakho."
isizulu_051_22,isizulu_051,"ngiyabonga ke lapha [n] osolwazi [s] bemfundo engithole kubona, ulwazi."
isizulu_051_23,isizulu_051,"[n] qhamu, [s] into esanyoni kodwa [n] [n] ibe iyimpanjana yomuthi."
isizulu_051_24,isizulu_051,"[s] ukucula nokutshiloza kwezinyoni kungikhumbuza [s] elakithi [n] nge, nge Ilkir- [s] -kisirati [n]."
isizulu_051_25,isizulu_051,"[s] [n] zimklwebha nje izingwe, zibanga umsindo omkhulu."
isizulu_051_26,isizulu_051,"[s] [n] uma zifuna [n] ukudla ekuseni, bese [s] kwengezwa [n] ngamasi i- imali yokudla."
isizulu_051_27,isizulu_051,[s] hambanike niye ku Aminofo [n] uzonipha konke [n] enizokudinga kulolu hambo [n].
isizulu_051_28,isizulu_051,"[n] uSigonyela [s] wafika ekhaya evela ngaseMagogo, [n] wathola kukubi abantu behlalele ovalweni."
isizulu_051_29,isizulu_051,"[s] Dolly, hawu [s] Nkosi yami akuyilona."
isizulu_051_30,isizulu_051,"mama [s] ungakhulumi kanjalo, Dolly mntanami."
isizulu_052_01,isizulu_052,isiZulu [n] Setswana.
isizulu_052_02,isizulu_052,mina ngina [n] ngineminyaka emi- [n] eyishumamane nesine.
isizulu_052_03,isizulu_052,[s] ngowesilisa [n].
isizulu_052_04,isizulu_052,ucingo olujwayelekile nomakhalekhukhini -ni- sonke isikhathi ngiyazisebenzis-.
isizulu_052_05,isizulu_052,[um] amashum' amahlanu nesithathu [n].
isizulu_052_06,isizulu_052,"[n] a ngazalwa nge [n] ngokanyaka ka [n] [n] inkulungwane ezi [n] [um], inkulungwane ezithandathu amashume amabili nesi thandathu, [n] [um] inyanga ngeyaka [n] Cesi, [n] ilanga ngelesishume [n] lesine [um] phezulu [n] enyangeni."
isizulu_052_07,isizulu_052,yebo [n] ngishadile.
isizulu_052_08,isizulu_052,ngihlala lapha e- Rustenburg [n].
isizulu_052_09,isizulu_052,e- inyanga e [n] emihlalo.
isizulu_052_10,isizulu_052,"[n] ukufika kondume, kuNondumezulu."
isizulu_052_11,isizulu_052,ngicing ngilingu ukubhala phansi amagama lachazu nongome Zulu.
isizulu_052_12,isizulu_052,[um] ukuthi ukufika ko- ukufika [n] koNondumezulu.
isizulu_052_13,isizulu_052,kwaba yingathi isisimanga kwavuka kwahlaba into engathi ibingafanelanga uku- ukuyenza.
isizulu_052_14,isizulu_052,ukuhla kosuku [n] lwesithupha.
isizulu_052_15,isizulu_052,efihla [n] ngaphansi [n] kwengubo.
isizulu_052_16,isizulu_052,ibonakala ayembethe.
isizulu_052_17,isizulu_052,ukuba nguye ozingela izinyamazane ukuba-.
isizulu_052_18,isizulu_052,kuze mangilambile.
isizulu_052_19,isizulu_052,efane makuvezwe ke inkulumo.
isizulu_052_20,isizulu_052,[n] yakhuluma ke indoda yathi ithemba alibulali ufile ke uNtolo-.
isizulu_052_21,isizulu_052,Nkonzo mntanami yini kodwa kangaka?
isizulu_052_22,isizulu_052,"emva kokuthola zonke lezi zinto wayo, kucambalala ngaphansi kwemithi."
isizulu_052_23,isizulu_052,ngeze wayefuna goku- gukulokho l- [n] kuze konke lokho.
isizulu_052_24,isizulu_052,kodwa ingane eweni akuswelekile ukuba alungisa [n] kanjalo ngabantu [n] njengabantu bebephi-.
isizulu_052_25,isizulu_052,basuka e Ebrona [n] bamisa e Eziyongabheri.
isizulu_052_27,isizulu_052,phela [n] umlomo lo wenyoni [n] ucije.
isizulu_052_28,isizulu_052,ya- [n] ya- ka Ahira.
isizulu_052_29,isizulu_052,[n] indodana ka Ena- [n].
isizulu_052_30,isizulu_052,ndoda habe [n] kodwa uyabuza baba.
isizulu_053_01,isizulu_053,[n] isiZulu.
isizulu_053_02,isizulu_053,u- fourty four.
isizulu_053_03,isizulu_053,[n] ngowesilisa.
isizulu_053_04,isizulu_053,ngocingo olujwayeleke-.
isizulu_053_05,isizulu_053,ishumi nahlanu ku- January nineteen [n] sixty three.
isizulu_053_06,isizulu_053,kubili ichashaza kunye ichashaza kubili [n] [um] dash kuhlanu nokune.
isizulu_053_07,isizulu_053,e- ngangishadile ngashonelwa ngunkosikazi.
isizulu_053_08,isizulu_053,fifteen ku- January nineteen [n] sixty three.
isizulu_053_09,isizulu_053,[n] eMpangeni.
isizulu_053_10,isizulu_053,"-hora lesikhombisa, ezimpondweni."
isizulu_053_11,isizulu_053,Z I [um] N J A L O.
isizulu_053_12,isizulu_053,-shumi nambili uNhlangulana.
isizulu_053_13,isizulu_053,"indilinga isikhombisa isikhombisa [n] indilinga, kunye kunye [n] isithupha kuhlanu kuthathu isithupha."
isizulu_053_14,isizulu_053,iSevisi yezoMshoshaphansi yeNingizimu Afrik-.
isizulu_053_15,isizulu_053,"[n] akuswelekile ukuba abalingiswa kube ngabantu ababephila, ngempela [n]."
isizulu_053_16,isizulu_053,"ababhali abathile, baye baqale [n] [um] baye baqale -ke ba- baye- baziqo- baziqoqe, oh baziqoqe, bazibhale [n] ezincwa- ezincwadini lezi izindaba [n]."
isizulu_053_17,isizulu_053,"phototypesetting [n], in P T [um] by [um] Dieter Z- [um] Zimmerma- L T D [s]."
isizulu_053_18,isizulu_053,"kubantwana, bakwa Jos- bakwa Josefa esizweni, sabantwana bakwa Manase umholi uHan- uHaniyeli indodana kaEfodi."
isizulu_053_19,isizulu_053,"yena wasala elele, ja phezu kwedwala."
isizulu_053_20,isizulu_053,"yasho yawudedela wayogxam- xambukela, [n] okhambeni lwana- lwamasi."
isizulu_053_21,isizulu_053,"thasi kudekude [um] no- noTajewo, [n] [s] emba- embambe ngam- ngamazipho akhe, amade nacijile."
isizulu_053_22,isizulu_053,"ithe ukuba izwe, lomsindo [um] yasondela [n], [n] ngasemnyango, [um] kaQo- kaQove- kaQoveqove."
isizulu_053_23,isizulu_053,wasala eyedwa uJakobe [n] kwabma- kwabambana kwabambana naye umuntu kwaze [n] kwasa.
isizulu_053_24,isizulu_053,"[n] nangu ese- eseqojame, e- ebhekisa amehlo akhe, [um] lapha, [n] lapha ku- [um], kulel- kuleli dlangala, lethu [n], lapha kuleli dlangala lethu."
isizulu_053_25,isizulu_053,"mtshele ukuthi asi- a- asizosatshiswa [s], [um] ngegama likaNkulunkulu [s], thina."
isizulu_053_26,isizulu_053,"basuka [s] eRefidimi, bamisa ehlane laseSinayi."
isizulu_053_27,isizulu_053,"incwadi incwadi [s] ibhalwe ngolimi, oluxoxekayo, okusho ukuthi, yindaba [s] exoxwa- exo- exo- yinda- yindaba exoxwayo."
isizulu_053_28,isizulu_053,"im- imindeni [s] yamaGereshoni, iyakumisa [n] emva, kwetabemakele ngasentshonalanga."
isizulu_053_29,isizulu_053,"sondela lapha kimi, [n] ndoda [s] ungizekele ngoyihlo."
isizulu_053_30,isizulu_053,"lokhu [n] ukungefani, makuvele [n], makuvele olimini olusetshenzis- swayo, nas- [um] nendlela, okubolekwe ngayo inkulumo."
isizulu_054_01,isizulu_054,[n] isiZul-.
isizulu_054_02,isizulu_054,fourty [n] one.
isizulu_054_03,isizulu_054,[n] -fazan-.
isizulu_054_04,isizulu_054,ngikhuluma [n] kumakhalekhukhwini.
isizulu_054_05,isizulu_054,kubili ichashaza kubili [s] ichashaza kubili iskhala amashumi amahlanu [n] nesithupha.
isizulu_054_06,isizulu_054,"[s] [n] lungomhla ziyisishagalolunye [n], kuMeyi."
isizulu_054_07,isizulu_054,[n] cha.
isizulu_054_08,isizulu_054,ngazalwa ngo- nineteen sixty [n] six.
isizulu_054_09,isizulu_054,[n] ePitol-.
isizulu_054_10,isizulu_054,yihora lesishagalolunye ezimpondwen- [n].
isizulu_054_11,isizulu_054,Y A K H A L A.
isizulu_054_12,isizulu_054,four uMasingan-.
isizulu_054_13,isizulu_054,iqanda kuthatu kubili kune iqanda iqanda iqanda iskhombisa isihlanu [n] iskhombisa.
isizulu_054_14,isizulu_054,uMnyango wezamaMinerali ne-Eneji [n].
isizulu_054_15,isizulu_054,"bahleka, [um] [s] oTaj- oTajewo [n] noMeroro lapho bezibona ubuphukuphuku bokukhohlwa imvelo."
isizulu_054_16,isizulu_054,ezincwadini zedrama kungafundwa ngokunqakisana njengoba kuxoxwa.
isizulu_054_17,isizulu_054,"kwaba ngukuhlwa, kwaba ngukusa, usuku lwesithupha."
isizulu_054_18,isizulu_054,thasi kudekude noTajewo em- embambe ngamazipho akhe amade nacijile.
isizulu_054_19,isizulu_054,ngiluthwe ngahehwa yizichwe ngamatshe ayigugu kanti zifuna ukungithumba zingenze isigqila.
isizulu_054_20,isizulu_054,noRebeka waphakamisa amehlo akhe esembonile u Isaka wehla ekamelweni.
isizulu_054_21,isizulu_054,"Mbhense, wayefuna lokho nje, ingani wayevele efuna lokho."
isizulu_054_22,isizulu_054,basuka eKibiroti Hathawa bamisa eHaseroti.
isizulu_054_23,isizulu_054,"Dolly, cha ngiyabonga impela Jabu."
isizulu_054_24,isizulu_054,"ngosuku lesishiyagalombili inyama yeJwabu lakhe, iyakusokwa."
isizulu_054_25,isizulu_054,bamhlenga izinsuku ezintathu elokhu elele njengomuntu ofile.
isizulu_054_26,isizulu_054,pho sebewuthunqasi izintuli zihlangene nomjuluko.
isizulu_054_27,isizulu_054,yake yema eduze nabo yaqonda mpo ayathi vu.
isizulu_054_28,isizulu_054,ngiyakubona nje nokwam- [n] ngoba umama nomummy kucishe kufane.
isizulu_054_29,isizulu_054,"babehamba ze bobabili u Adam nomkakhe, [n] bengenamahloni."
isizulu_055_01,isizulu_055,isiZulu.
isizulu_055_02,isizulu_055,engamashumi amathathu nambili [n].
isizulu_055_03,isizulu_055,[n] ngingowesilisa.
isizulu_055_04,isizulu_055,kumakhalekhukhwini.
isizulu_055_05,isizulu_055,kunye ichashaza [n] kunye ichashazi kunye amashumi amahlanu nesikhombisa [n].
isizulu_055_06,isizulu_055,ishu- [s] ishumi nane enyangeni yesithupha.
isizulu_055_07,isizulu_055,cha angishadile.
isizulu_055_08,isizulu_055,izinsuku ziyishumi [s] nane enyangeni yesithupha.
isizulu_055_09,isizulu_055,[s] eThekwini.
isizulu_055_10,isizulu_055,[s] seligamengxe elesihlanu.
isizulu_055_11,isizulu_055,"[s] Y, A, M, G, E, M, A."
isizulu_055_12,isizulu_055,amashumi amabili nanhlanu uNtulikazi.
isizulu_055_13,isizulu_055,"gungqu gungqu kune, kuyisithupha kunye kuyisihlanu [s] gungqu kunye kunye kuthathu."
isizulu_055_14,isizulu_055,uPhiko lweziMali [s] zikaZwelonke.
isizulu_055_15,isizulu_055,inkundla yesithathu iveza inguquko [n] ebingalindelwe.
isizulu_055_16,isizulu_055,uma zifuna ukudla ekuseni bese kwengezwa [n] ngam- ngama- imali yokudla.
isizulu_055_17,isizulu_055,[s] amadodana kaNefetali ngoJese nguGuni [n] noJeseri noShilemi.
isizulu_055_18,isizulu_055,"ngibizele u Okanjo [s] omibalabala, noTidendi ompondo [s] [n] ziyizincushela kanye noNonjombo uMandlakazi."
isizulu_055_19,isizulu_055,acingwe acingwe uchakijana lize ligcine selimtholile ibhubesi.
isizulu_055_20,isizulu_055,wabona ngesiqukaquka sendoda [s] sihlezi sithe zekece phansi.
isizulu_055_21,isizulu_055,"kubantwana bakwaJosefa, [n] esizweni sabantwana bakwaManase umholi [n] uHaliyeli indodana ka Efodi."
isizulu_055_22,isizulu_055,"lendlela [s] kaDoke yinhle kakhulu ekuhleleni ulimi, inobuciko besayensi."
isizulu_055_23,isizulu_055,esefile uGwebu impilo kaDelsie [n] [s] isiyangokwedlulela ukonakala.
isizulu_055_24,isizulu_055,laba ngabantwana baka Ana ngoDishani no Oholabhama indodakazi ka Ana.
isizulu_055_25,isizulu_055,[n] basuka eKibiroti [s] Hathawa bamisa eHaseroti [n].
isizulu_055_26,isizulu_055,babambana no- Professor bagomothelana [n] kwaba zibhodongo.
isizulu_055_27,isizulu_055,incwadi ibhalwe ngolimi oluxoxekayo okusho ukuthi yindaba exoxwayo.
isizulu_055_28,isizulu_055,bamhlenga izinsuku ezintathu elokhu elele njengomuntu ofile.
isizulu_055_29,isizulu_055,bafika bama phambi kukaNatana [n] bakhophoze- bakhophozela [n] kuhle [s] kwezi- kwentombi ibona isoka.
isizulu_055_30,isizulu_055,[s] izinto zokuhambisa isidumbu nomufi zibiza enye imali.
isizulu_056_01,isizulu_056,ngikhuluma isiZulu.
isizulu_056_02,isizulu_056,amashumi amabili nambili.
isizulu_056_03,isizulu_056,[n] ngingowesilisa.
isizulu_056_04,isizulu_056,ocingweni olujwaye-.
isizulu_056_05,isizulu_056,ama- ashu- ashum- [n] amashumi amabili ne- nesithupha enyangeni yesibili.
isizulu_056_06,isizulu_056,kunye ngqi kunye ngqi kubili [n] ngqi amashumi amahlanu nesishagalolu-.
isizulu_056_07,isizulu_056,cha.
isizulu_056_08,isizulu_056,"amashumi amashumi amabili nesithupha, [n] enyangeni yesibili."
isizulu_056_09,isizulu_056,ngihlala [n] e- Heildburg.
isizulu_056_10,isizulu_056,"yihora lesine, ezimpondwen-."
isizulu_056_11,isizulu_056,Y I LU P H I [s] K I [s].
isizulu_056_12,isizulu_056,amashumi amabili nesishagalolunye [n] uMfumf-.
isizulu_056_13,isizulu_056,"iqanda iqanda isthathu isithupha kubili kune, kunye kunye isishagalolunye isishagalolu-."
isizulu_056_14,isizulu_056,"uMnyango we- wezokufundiswa, noHulume- noHulumeni bendawo."
isizulu_056_15,isizulu_056,[n] sekubuhlungu manje ukuhamba [n] kwele- kwalezi zinsizwa sebezejwayele.
isizulu_056_16,isizulu_056,"kant- kanti ke indaba yonke beseng- besengiyizwile ngezinsizwa [n], ezikhona lapha, zakwaMalakatha."
isizulu_056_17,isizulu_056,phela umlomo lo wenyoni ucije [n] umcibisholo.
isizulu_056_18,isizulu_056,"ababhali, abathile baye baqala -ke, baqala, baqala -ke baziqoqe, bazibhale ezincwadini lezi izindaba."
isizulu_056_19,isizulu_056,"ukufika kukaNdumezulu, kwaba se-, kwaba sengathi kuyamqinisa u- uNozimanga wavuka wahlala into [n] ayengasakwazi ukuyenza."
isizulu_056_20,isizulu_056,"khona lapho, uOnyanga, ezithathe ubukhosi, wabakhulu, kakhulu i- inzondo kwabakhona kakhulu inzondo [n]."
isizulu_056_21,isizulu_056,"ukanga- ukungale- lesisabi [n] kwakho iqiniso, kuyokwenza labo, o- obaholayo bakuthande."
isizulu_056_22,isizulu_056,"ikudluleleyo, kwezilinge, zethende oku- okuseleyo, ingxenye [n] yezi- ye- yezilinge [n] esiseleyo kuyakulenga umva, emva, kwetabemakele [s]."
isizulu_056_23,isizulu_056,"yiyo lendlela, ebizwa ngakuthi, Proy- Proyso- method."
isizulu_056_24,isizulu_056,"basuka [n], eK- eKibiroti [n], Hathawa b- bamisa eHaseroti."
isizulu_056_25,isizulu_056,"[n] laba bangabantwana baka Ana, ngo- ngoDishani no -Ol- Oholibama indodakazi ka Ana."
isizulu_056_26,isizulu_056,"imicabango yokuthi [n], mhlawumbe bayaphupha [n] noma, noma sebekwelabaphansi yalokhu ihlezi nabo."
isizulu_056_27,isizulu_056,"ukucula, noku- ukucula nokutshiloza, kwezinyoni kung- kungi- kungikhumbuza kungikhumbuza, elakithi nge Iki- Ikisiriti."
isizulu_056_28,isizulu_056,"zimhleba nje, zimhleba nje, izingwe, zibanga umsindo omkhulu."
isizulu_056_29,isizulu_056,basuka entabeni yaseSherifi b- bamisa eHarade.
isizulu_056_30,isizulu_056,"yakhuleka yazala indo- indodana, yaqamba igama la- layo [n] [n] ngokuthi u Eri yo-."
isizulu_057_01,isizulu_057,[s] i- [s].
isizulu_057_02,isizulu_057,ngina- [n] twenty eight.
isizulu_057_03,isizulu_057,-owesifazane [n].
isizulu_057_04,isizulu_057,makhalekhukhwini.
isizulu_057_05,isizulu_057,one point two point one fifty nine.
isizulu_057_06,isizulu_057,nineteen seventy nine ngeyi- twenty zika- August [n].
isizulu_057_07,isizulu_057,yebo [n].
isizulu_057_08,isizulu_057,ngo- nineteen seventy nine ngeyi - twenty [n].
isizulu_057_09,isizulu_057,ngihlala [s] Vereeniging.
isizulu_057_10,isizulu_057,yikwata yehora emva kwehora leshum-.
isizulu_057_11,isizulu_057,Y [s] A S I S I S O.
isizulu_057_12,isizulu_057,two [n] uMasingana.
isizulu_057_13,isizulu_057,yiqanda [n] yisihlanu kunye [s] kune kune kune kune kune [s] kubili yisikhombisa kunye.
isizulu_057_14,isizulu_057,"[s] uMnyango weSevisi yokuqondisa [n], izimilo zabo zababoshiwe."
isizulu_057_15,isizulu_057,lawa angamadodana [s] kaDishani ngo ngo Use no Arana.
isizulu_057_16,isizulu_057,"basuka e- Abrona, [s] bamisa Eziyongabheri [n]."
isizulu_057_17,isizulu_057,"athi uma ethi [s] qhamu ambone, [s] uQoveqove emi ephulula isile-."
isizulu_057_18,isizulu_057,[n] yayisihlala amagqozo en- endabeni yokuphela koju [s] ehlathe- ehlathini.
isizulu_057_19,isizulu_057,"[s] kodwa iye, kodwa hhe-, [s] iye ingixaka mina le ndaba, oh ingixaka mina le ndaba, ilanga lelo- [s] alishisi nje, oh linomuntu phansi, alishisi nje linomuntu phan-."
isizulu_057_20,isizulu_057,"kwaze kwafika ithuba lokuba kube [s], yimbulumakhasana eyeqayo [s] hayi impela."
isizulu_057_21,isizulu_057,"kunizumile [s] ukufa Vuyiswa, mina ngingufezela omncane nje, angilutho."
isizulu_057_22,isizulu_057,"uma zifuna ukudla ekuseni bese kweng- [s] bese kwengezwa, ngami ngi- imali yokudla [n]."
isizulu_057_23,isizulu_057,"[s] esizweni somntwana [s] bakwa Ashe- Asheri umhloli, [n] u Ahihudi indodana kaShelomi."
isizulu_057_24,isizulu_057,wabona [n] ngesiqukaquka sendoda sihleli s- sithe [n] zekec- zi- zike- zekece phans-.
isizulu_057_25,isizulu_057,"mtshele [n] ukuthi asizosatshiswa asi- asizosatshiswa ngegama, likaNkulunkulu thina [n]."
isizulu_057_26,isizulu_057,"nampaya [n] beyongena kuloya mhubhe, kuloya mhubhe womgede wokuqal-."
isizulu_057_27,isizulu_057,"emuva kwesikhashana bazobona [n] sebegebise [n] amakhanda, sebegebise amakhanda kanye kanye."
isizulu_057_28,isizulu_057,[n] e- lolu luhlo- e- lolu hlobo [n] lubhale ngendlela ethiwa yiphro-.
isizulu_058_01,isizulu_058,isiZu- [n].
isizulu_058_02,isizulu_058,ngina twenty [n] nine.
isizulu_058_03,isizulu_058,[n] wesifazane.
isizulu_058_04,isizulu_058,[n] kumakhalekhukhwi-.
isizulu_058_05,isizulu_058,"ithi [n] one, point two, point two six zero."
isizulu_058_06,isizulu_058,nge- [s] one October.
isizulu_058_07,isizulu_058,-shadang-.
isizulu_058_08,isizulu_058,ngazalwa ngo- October nge- twenty one nineteen seventy seven.
isizulu_058_09,isizulu_058,under Jo'burg.
isizulu_058_10,isizulu_058,oh yihora lesishiyagalolunye ezimpondwen-.
isizulu_058_11,isizulu_058,[n] Z O P H A N D O.
isizulu_058_12,isizulu_058,Mfumfu.
isizulu_058_13,isizulu_058,"[s] isithathu yiqanda okwe- okwesibili [s] i- isibili, isishiyagalombili yisishiyagalombili, yishlanu yisthupha yiqa-."
isizulu_058_14,isizulu_058,uMnyango wezoBulungisa [n] nokuThuthukiswa koMthetho- koMthethosisekelo.
isizulu_058_15,isizulu_058,"[n] [s] uyise e- [um] uyise [n] ese- esindwa yisithunzi somuntu, olapho elawini wavula amehlo kancane."
isizulu_058_16,isizulu_058,yayivunule iconsa insizwa lena [n] kusengathi iya emgidin-.
isizulu_058_17,isizulu_058,nangu eseq- eseqojama ebhekisa amehlo akhe lapha [n] kulelidlangala lethu.
isizulu_058_18,isizulu_058,"kwakukhona [s] ingilazi yamanzi ke eyaphuzwa, ngumnumzane."
isizulu_058_19,isizulu_058,[n] yake yema [n] eduze nabo [n] yaqonda mpo ayathi vu.
isizulu_058_20,isizulu_058,-drama kunga- kungafu- kungafundwa [n] [s] ngoku- ngokunqakisana njengoba kuxoxwa.
isizulu_058_21,isizulu_058,"wahlala ehlane [n] lasePharu- [s] [um] Pharanu, unina wamthathela umfazi ezweni laseGibi-."
isizulu_058_22,isizulu_058,"[s] ngakusasa nxa [n] sekusile amadoda [n], amukiswa wona [n] nezimbongolo zawo."
isizulu_058_23,isizulu_058,[s] wanqu- wanquma futhi ukuthi uzoxolisa [n] uma kufika kuleso simo.
isizulu_058_24,isizulu_058,uSigonyela wafika ekhaya evela [n] ngaseMagogo wathola [n] kukubi abantu behlalele ovalweni.
isizulu_058_25,isizulu_058,impela lom- lomgexo uyisipho esikhulu [n] Nkosi yamanzi.
isizulu_058_26,isizulu_058,ke uphume [n] neqhinga [n] [s] phela Ta- [s] Tajewo Tajewo.
isizulu_058_27,isizulu_058,oh [n] yafika [s] [n] ihlo langanxe- langanxanye [s] lathi patsha.
isizulu_058_28,isizulu_058,"[s] ngacabanga ukuthi ngishayiwa yitshe kanti cha [n], yisihlahla."
isizulu_058_29,isizulu_058,e- umgodi [n] wogogo lowo wahlala [n] obala.
isizulu_058_30,isizulu_058,"wathi eqeda ukuyilanda [n] eyakhe uMxukuzi wayesejiki- [n] wayesejikile, engase- angase- [um] engasayanga, [n] yena lowaya [n] owayesekhicile-."
isizulu_059_01,isizulu_059,isiZulu [n].
isizulu_059_02,isizulu_059,engamashumi amane nanye.
isizulu_059_03,isizulu_059,[n] owesilisa.
isizulu_059_04,isizulu_059,ngikhuluma [n] kumakhalekhukhwi-.
isizulu_059_05,isizulu_059,kuhlanu isishagalombili [n] kunye kunye kuhlanu kuthatu kuhlan-.
isizulu_059_06,isizulu_059,usuku lwesibili enyangeni yesithathu.
isizulu_059_07,isizulu_059,yebo [n] ngishadile.
isizulu_059_08,isizulu_059,"[um] ngomhla, [n] wesibili enyangeni kaMashi."
isizulu_059_09,isizulu_059,[n] Vanderbijlpark.
isizulu_059_10,isizulu_059,oh yikota yehora emva kwe hora lesithathu.
isizulu_059_11,isizulu_059,"ngu- Y, ngu- I, ngu- L, [n] ngu- U, ngu- P, ngu- H, ngu- I."
isizulu_059_12,isizulu_059,kuyishumi nanhlanu uLwezi.
isizulu_059_13,isizulu_059,"yiqanda yisishagalombili kuhlanu, yisithupha kubili [s] kunye yisithupha iqanda yisishagalombili yisithupha."
isizulu_059_14,isizulu_059,uMnyango wezoBuciko naMasiko.
isizulu_059_15,isizulu_059,"wabona ngesiqukaquka sendoda sihlezi sithe, zekece phans-."
isizulu_059_16,isizulu_059,"yisinyathelo sokuqala ngukuba kufundwe [s] buthu- buthule isigatshana leso [n], esiqukethe lezi zenzo."
isizulu_059_17,isizulu_059,"zonke izikhonkwane [n] zetabe- [n], [s], zetabemakele, nezeg- nezegceke, ngxazonke zaziyithusi."
isizulu_059_18,isizulu_059,"bonke abesifazane abatshelwa yizinhliziyo zabo [n], ukuhlakanipha baphotha uboya, [n] bezimbuzi."
isizulu_059_19,isizulu_059,"uma izidumbu zazo ziwela phezu, kwembewu etshalwayo, ezakuhlwanyelwa iyakuba, ngenhlam- ngenhlam- ngehlambulukile."
isizulu_059_20,isizulu_059,"uDick ungumseshi, emini ebusuku ungumholi weqembu lezigebengu."
isizulu_059_21,isizulu_059,"yafika yang- yangqola ihlo langanhlanye lathi, patsha."
isizulu_059_22,isizulu_059,"impicabadala noma iziphicaphicwano umdlalo owawudlalwa, ikakhulukazi ngabantwan-."
isizulu_059_23,isizulu_059,"babambana no Professor, bagomothelana, [n] kwaba zibhodong-."
isizulu_059_24,isizulu_059,"ngiluthwe, ngahehwa yizichwe, ngamatshe ayigugu, kanti zifuna ukungithumba zingenze isigqila."
isizulu_059_25,isizulu_059,"Tajewo, ukwanda kwaliwa ngumthakathi mpela."
isizulu_059_26,isizulu_059,ndoda avule ifiliji akhiphe udilinki.
isizulu_059_27,isizulu_059,"nangu eseqojama ebhekisa amehlo akhe, lapha, kulelidlangala lethu."
isizulu_059_28,isizulu_059,Mbhens- wayefuna lokho nje ingani wayevele efuna lokho.
isizulu_059_29,isizulu_059,"angisakhulumi ngom- ngomama, baba, phela labo sebephenduke- sebaphenduka abahlengikaz-."
isizulu_059_30,isizulu_059,basu- basuke ehlane laseSini bamisa eDofika.
isizulu_060_01,isizulu_060,[n] isiZulu.
isizulu_060_02,isizulu_060,fourty nine.
isizulu_060_03,isizulu_060,ngowesilisa.
isizulu_060_04,isizulu_060,ngocingo olujwayelekile.
isizulu_060_05,isizulu_060,"[n] isiZulu [n] [um] inombolo two, inombolo one, inombolo two, no- amashumi ayisithupha nambili."
