ID,wav,duration,spk_id,age,transcript
siswati_082_24_1359,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Ssw.1.0\audio\siswati_082\siswati_082_24.wav,10.47,siswati_082,33,sihulahula semfokati samutsi ngci ngesandla sinye samphakamisela etulu [n] sam anklata phasi
siswati_052_11_1360,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Ssw.1.0\audio\siswati_052\siswati_052_11.wav,0.61,siswati_052,29,beva
siswati_150_19_1361,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Ssw.1.0\audio\siswati_150\siswati_150_19.wav,8.27,siswati_150,18,yena utawujatjuliswa kutsi uneligalaji netinsimbi nome konkhe loku kungasebenti
siswati_023_28_1362,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Ssw.1.0\audio\siswati_023\siswati_023_28.wav,9.8,siswati_023,20,[n] yimphilo yaka yakanyosi kutfutsana l neluju kutfutsa kutfutsana neluju nekwentana nemo [n] nemo nemovu
siswati_190_20_1363,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Ssw.1.0\audio\siswati_190\siswati_190_20.wav,4.55,siswati_190,30,stevens asalinge kuchaza yonkhe imisebenti layentako
siswati_006_31_1364,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Ssw.1.0\audio\siswati_006\siswati_006_31.wav,5.76,siswati_006,45,khuluma nje [s] ndvunankhulu [n] sewunikwe sicu nguhulumende wen [s] wenigeria
siswati_119_29_1365,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Ssw.1.0\audio\siswati_119\siswati_119_29.wav,7.17,siswati_119,30,uma kufuneka umfundisi kuhle umkhiphi mdlalo afune umdlali lonetimphawu tebufundi
siswati_160_21_1366,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Ssw.1.0\audio\siswati_160\siswati_160_21.wav,7.65,siswati_160,34,tabuyela emuva ti tijabulile tibhedvukile njengaletu njengaletinye tilwane
siswati_105_07_1367,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Ssw.1.0\audio\siswati_105\siswati_105_07.wav,0.81,siswati_105,29,yebo
siswati_191_24_1368,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Ssw.1.0\audio\siswati_191\siswati_191_24.wav,9.06,siswati_191,25,sigcino [n] tsang [n] tsangalembiba watidzikela watsatsa imbita wangenela indlela leya emfuleni [n]
siswati_010_08_1369,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Ssw.1.0\audio\siswati_010\siswati_010_08.wav,1.31,siswati_010,26,e rustenburg
siswati_160_24_1370,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Ssw.1.0\audio\siswati_160\siswati_160_24.wav,2.79,siswati_160,34,ungumntfwana ngempela usipho
siswati_124_04_1371,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Ssw.1.0\audio\siswati_124\siswati_124_04.wav,2.32,siswati_124,50,ngikhuluma kumakhalekhi ekhikhini
siswati_041_11_1372,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Ssw.1.0\audio\siswati_041\siswati_041_11.wav,3.56,siswati_041,22,[um] kubili k ku kubili ku bhimbidvwane
siswati_090_18_1373,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Ssw.1.0\audio\siswati_090\siswati_090_18.wav,4.02,siswati_090,22,ngiyambongela kulesikhundla lanikwe [n] sona
siswati_015_13_1374,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Ssw.1.0\audio\siswati_015\siswati_015_13.wav,15.81,siswati_015,52,licandza licandza kubili kune licandza sihlanu sihlanu sithupha kubili [n] kutsatfu
siswati_010_19_1375,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Ssw.1.0\audio\siswati_010\siswati_010_19.wav,4.62,siswati_010,26,cela bafundzi badvwebe mkhulu lo lontweza
siswati_063_13_1376,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Ssw.1.0\audio\siswati_063\siswati_063_13.wav,14.93,siswati_063,47,licandza licandza licandza sikhombisa kubili kunye sihlanu kubili kutsatfu kubili
siswati_035_14_1377,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Ssw.1.0\audio\siswati_035\siswati_035_14.wav,5.35,siswati_035,13,litiko letekuvikela iriphabliki yeningizimu afrika
siswati_018_26_1378,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Ssw.1.0\audio\siswati_018\siswati_018_26.wav,4.98,siswati_018,29,kukhona tinkapane tashukela emhlume e big bend nasesimunye
siswati_053_08_1379,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Ssw.1.0\audio\siswati_053\siswati_053_08.wav,1.51,siswati_053,27,[n] ngatalelwa e naa [n]
siswati_034_10_1380,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Ssw.1.0\audio\siswati_034\siswati_034_10.wav,5.38,siswati_034,26,emaminitsi [s] lalishumi [n] nakuhlanu [n] [s] kungekashayi insimbi yesiphohlongo
siswati_040_24_1381,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Ssw.1.0\audio\siswati_040\siswati_040_24.wav,6.21,siswati_040,48,wevakala ndlovu atsi [n] kutfolakele inja [n] ifile eceleni [s] kwemgwaco ibulewe yini
siswati_007_08_1382,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Ssw.1.0\audio\siswati_007\siswati_007_08.wav,2.33,siswati_007,44,ngatalelwa endzaweni yase [n] bhova
siswati_189_01_1383,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Ssw.1.0\audio\siswati_189\siswati_189_01.wav,1.3,siswati_189,20-30,siswati
siswati_191_11_1384,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Ssw.1.0\audio\siswati_191\siswati_191_11.wav,10.94,siswati_191,25,k w e t i l w i m i
siswati_116_07_1385,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Ssw.1.0\audio\siswati_116\siswati_116_07.wav,0.83,siswati_116,62,yebo
siswati_162_28_1386,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Ssw.1.0\audio\siswati_162\siswati_162_28.wav,18.08,siswati_162,Not Available,angiboni kutsi bungehla [n] bungehla nasi nasingalala singakayi [um] kamhl kamhlohlo
siswati_024_24_1387,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Ssw.1.0\audio\siswati_024\siswati_024_24.wav,3.66,siswati_024,52,emanti afanele ahlantwe kute kufe emagciwane
siswati_158_05_1388,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Ssw.1.0\audio\siswati_158\siswati_158_05.wav,6.3,siswati_158,21,[um] kunye [s] licashata kunye licashata [n] licashata kunye
siswati_015_01_1389,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Ssw.1.0\audio\siswati_015\siswati_015_01.wav,0.71,siswati_015,52,[n] swati
siswati_009_30_1390,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Ssw.1.0\audio\siswati_009\siswati_009_30.wav,3.75,siswati_009,21,[n] sitawuke sitsi kuhlolahlola loku kulesifundvo
siswati_193_17_1391,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Ssw.1.0\audio\siswati_193\siswati_193_17.wav,9.47,siswati_193,Not Available,nawutawutsi [n] umbuso cha akujinge kume likhasi batalimisa
siswati_178_04_1392,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Ssw.1.0\audio\siswati_178\siswati_178_04.wav,0.93,siswati_178,40,ecingwen
siswati_161_01_1393,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Ssw.1.0\audio\siswati_161\siswati_161_01.wav,1.88,siswati_161,40,lwami lwekucala [n] siswati
siswati_086_17_1394,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Ssw.1.0\audio\siswati_086\siswati_086_17.wav,6.44,siswati_086,39,kuyaye kutsi njalo kusihlwa tenyukele etulu tis tisuka [n] endonda
siswati_088_28_1395,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Ssw.1.0\audio\siswati_088\siswati_088_28.wav,10.28,siswati_088,40,umyalo nome sincumo lesikhishwe yinkantolo sibopha wonkhe umuntfu [n] netintfo l tembuso lesisebenta kuto
siswati_097_27_1396,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Ssw.1.0\audio\siswati_097\siswati_097_27.wav,3.19,siswati_097,35,kumnandzi kudla lokuphekwa kuleli wotela
siswati_165_02_1397,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Ssw.1.0\audio\siswati_165\siswati_165_02.wav,2.96,siswati_165,24,emashumi [n] lamabili nakune
siswati_172_15_1398,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Ssw.1.0\audio\siswati_172\siswati_172_15.wav,11.14,siswati_172,41,[n] kantsi ecinisweni thishela khoza [n] khoza abebasa ab abesandza kuphotfula tifundvo takhe enyuvesi yase ong ongoye
siswati_004_22_1399,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Ssw.1.0\audio\siswati_004\siswati_004_22.wav,11.65,siswati_004,32,yiphakeni tindvuna temphi yiphakeni iphume tinkhalo akugcame sifuba netimphondvo tayo
siswati_040_07_1400,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Ssw.1.0\audio\siswati_040\siswati_040_07.wav,1.01,siswati_040,48,[n] [um] angikashadi
siswati_047_19_1401,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Ssw.1.0\audio\siswati_047\siswati_047_19.wav,8.24,siswati_047,42,dvukudvuku kungene vitsika nelibhayisikili etfuke nakabona emadvodza agcoke silumbi langawati
siswati_164_01_1402,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Ssw.1.0\audio\siswati_164\siswati_164_01.wav,1.03,siswati_164,47,[s] siswati
siswati_158_29_1403,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Ssw.1.0\audio\siswati_158\siswati_158_29.wav,7.74,siswati_158,21,sengivile ngemzala [n] [s] logwa logwaja kutsi umsila wami uta nawe
siswati_008_10_1404,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Ssw.1.0\audio\siswati_008\siswati_008_10.wav,5.7,siswati_008,44,emaminitsi lalishumi nesihlanu [s] lendlula insimbi yesitfupha
siswati_071_10_1405,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Ssw.1.0\audio\siswati_071\siswati_071_10.wav,3.4,siswati_071,42,insimbi yelishumi nakubili enhloko
siswati_022_05_1406,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Ssw.1.0\audio\siswati_022\siswati_022_05.wav,9.94,siswati_022,46,kubili [n] [s] lichatsati kunye lichatsati kubili [n] lichatsati [s] lemashuma lamabili nambili
siswati_179_30_1407,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Ssw.1.0\audio\siswati_179\siswati_179_30.wav,10.76,siswati_179,39,[n] nato letimbongi tibhala ngebantfu tilwane tilwanyakatane [n] lutsandvo kafaka tikolo emanyuvesi [n] netibhedlela
siswati_103_07_1408,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Ssw.1.0\audio\siswati_103\siswati_103_07.wav,1.57,siswati_103,36,angikashadi [n]
siswati_003_24_1409,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Ssw.1.0\audio\siswati_003\siswati_003_24.wav,4.66,siswati_003,20,umnaketfu utsatse intfombi lenhle
siswati_109_26_1410,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Ssw.1.0\audio\siswati_109\siswati_109_26.wav,6.08,siswati_109,55,[n] umlente welibhuluko [n] wanganhlanye bewugcushwe [n] ekhatsi esokisini
siswati_027_18_1411,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Ssw.1.0\audio\siswati_027\siswati_027_18.wav,5.63,siswati_027,Not Available,wubabatse uyamemeta nanimkhombe kuchamuka
siswati_103_08_1412,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Ssw.1.0\audio\siswati_103\siswati_103_08.wav,2.01,siswati_103,36,ngatalelwa emgobodzi
siswati_016_12_1413,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Ssw.1.0\audio\siswati_016\siswati_016_12.wav,2.37,siswati_016,38,lamashumi lamabili nesikhombisa inyoni
siswati_173_09_1414,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Ssw.1.0\audio\siswati_173\siswati_173_09.wav,3.22,siswati_173,31,endzaweni yakanyamazane edolobheni lasenasipoti
siswati_165_09_1415,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Ssw.1.0\audio\siswati_165\siswati_165_09.wav,1.37,siswati_165,24,e [n] naspoti doroben
siswati_019_12_1416,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Ssw.1.0\audio\siswati_019\siswati_019_12.wav,1.16,siswati_019,23,ingongoni
siswati_165_24_1417,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Ssw.1.0\audio\siswati_165\siswati_165_24.wav,8.13,siswati_165,24,[n] sigcawu [n] kuseshibhini ni ziyawa bajabulile bonokuzola nemngani [n] wakhe
siswati_169_21_1418,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Ssw.1.0\audio\siswati_169\siswati_169_21.wav,9.26,siswati_169,36,emathayela emafasitelo iminyango semende nemapulango kudulile
siswati_179_15_1419,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Ssw.1.0\audio\siswati_179\siswati_179_15.wav,3.09,siswati_179,39,ungumntfwana [n] ngempela usipho
siswati_007_18_1420,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Ssw.1.0\audio\siswati_007\siswati_007_18.wav,10.25,siswati_007,44,loku kwasenta kutsi [n] singakulahli buve betfu ngobe ekugcineni [n] akunendzaba kutsi ucoshe [um] njani kanjani
siswati_190_15_1421,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Ssw.1.0\audio\siswati_190\siswati_190_15.wav,6.1,siswati_190,30,[s] lelibutfo [n] lakakhe kwenteka babehamba luhambo loludze njengekuya kahlatsi
siswati_148_22_1422,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Ssw.1.0\audio\siswati_148\siswati_148_22.wav,9.28,siswati_148,46,bebayakuyitsatsa ngesabo sikhatsi [n] lemadonna nasebabona kutsi konkhe sekuphelile
siswati_014_12_1423,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Ssw.1.0\audio\siswati_014\siswati_014_12.wav,2.17,siswati_014,29,lishumi [n] nesikhombisa ingongoni
siswati_168_30_1424,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Ssw.1.0\audio\siswati_168\siswati_168_30.wav,2.72,siswati_168,18,ungumntfwana ngempela [n] usipho
siswati_138_09_1425,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Ssw.1.0\audio\siswati_138\siswati_138_09.wav,3.43,siswati_138,25,ngihlala kamachekeza edvute nelidolobha [n] lasemalalane
siswati_096_28_1426,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Ssw.1.0\audio\siswati_096\siswati_096_28.wav,7.65,siswati_096,32,nika tizatfu letibangela kutsi imidlalo yedrama [n] [s] yehlukaniswe ngetinkhundla
siswati_187_16_1427,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Ssw.1.0\audio\siswati_187\siswati_187_16.wav,6.57,siswati_187,40,[n] [n] sitawucacisa ngetibonelo letimbalwa [n] umfana ushaye jam vo
siswati_120_02_1428,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Ssw.1.0\audio\siswati_120\siswati_120_02.wav,1.02,siswati_120,33,[n] thirty three
siswati_136_07_1429,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Ssw.1.0\audio\siswati_136\siswati_136_07.wav,0.92,siswati_136,39,yebo [n]
siswati_175_26_1430,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Ssw.1.0\audio\siswati_175\siswati_175_26.wav,10.27,siswati_175,19,wahleka waze [n] watigicita phansi [n] solo [n] atsi solo solo atsi gegege
siswati_022_28_1431,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Ssw.1.0\audio\siswati_022\siswati_022_28.wav,2.63,siswati_022,46,bantfwana [n] kuphela labenta [n] loko
siswati_157_27_1432,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Ssw.1.0\audio\siswati_157\siswati_157_27.wav,8.92,siswati_157,35,kepha kufanele [s] sibe nebucinisa balokungu se balokungazuzwa nalokungeke kwazuzwa yikharikhulamu
siswati_024_26_1433,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Ssw.1.0\audio\siswati_024\siswati_024_26.wav,11.12,siswati_024,52,dvukudvuku kungene v [n] [s] vitsika nebhayisikili etfuka nakabona emadvodza agcoke silumbu silumbi [n] langawa
siswati_120_15_1434,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Ssw.1.0\audio\siswati_120\siswati_120_15.wav,7.58,siswati_120,33,emabito lahlongotwe ngetakhi lapha sab sabito lesifinyetiwe sitsatsa indzawo yelibito leliphongotwe ngese ngesakhi
siswati_177_20_1435,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Ssw.1.0\audio\siswati_177\siswati_177_20.wav,13.2,siswati_177,30,bhasha [n] asewusho kodvwa vele asewusho kodvwa vele yesulumane [n] letinkhomo takho lotifuye la ema emayini [n] tiyawugcinwa yini ungafa [n] wena
siswati_099_01_1436,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Ssw.1.0\audio\siswati_099\siswati_099_01.wav,0.47,siswati_099,33,swati
siswati_176_20_1437,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Ssw.1.0\audio\siswati_176\siswati_176_20.wav,4.32,siswati_176,Not Available,lomfana bekasolo [n] enyusana nelibhuluko lakhe
siswati_173_24_1438,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Ssw.1.0\audio\siswati_173\siswati_173_24.wav,6.93,siswati_173,31,yiphakeni tindvuna temphi yiphakeni iphume tinkhalo akugcame sifuba netimphondvo tayo
siswati_077_27_1439,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Ssw.1.0\audio\siswati_077\siswati_077_27.wav,6.73,siswati_077,35,wevakala ndlovu atsi kutfolakele inja ifile eceleni kwemgwaco ibulewe yini
siswati_085_20_1440,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Ssw.1.0\audio\siswati_085\siswati_085_20.wav,8.47,siswati_085,45,kantsi ecinisweni thishela khoza [n] abebasandza kuphotfula tifundvo takhe enyuvesi yaseongoye
siswati_048_22_1441,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Ssw.1.0\audio\siswati_048\siswati_048_22.wav,32.41,siswati_048,Not Available,[n] dorothy [s] utawukopa [n] emanotsi utawukopa emanotsi [n] kung kugetty [s] nagetrude kumbe [n] singasanibon kumbe singasaniboni nje [n] [s] bomavundla nihambe ke [s] nihambe ke nihambe ka
siswati_041_23_1442,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Ssw.1.0\audio\siswati_041\siswati_041_23.wav,8.16,siswati_041,22,[n] lochalachala wev weva buhlungu kakhulu [n] wafikelwa ngumona lowengca [s] wol lowa lowakucala
siswati_181_06_1443,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Ssw.1.0\audio\siswati_181\siswati_181_06.wav,6.08,siswati_181,19,[n] nineteen eighty nine zero six twenty six
siswati_065_20_1444,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Ssw.1.0\audio\siswati_065\siswati_065_20.wav,9.11,siswati_065,Not Available,[n] sibhikivane eyi uyati kodvwa udlala kabi mani sulumane ungetfuka sowulile [n] sowulimete nje
siswati_087_20_1445,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Ssw.1.0\audio\siswati_087\siswati_087_20.wav,3.15,siswati_087,38,uyowuhlolwa tifundvo takhe [n] tekugcina
siswati_098_20_1446,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Ssw.1.0\audio\siswati_098\siswati_098_20.wav,9.27,siswati_098,23,nalamuhla sitewubuka nali lelingujesu livele lini uka nonkhe kutsi awu ngematahhatahha onkhe lawa
siswati_059_09_1447,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Ssw.1.0\audio\siswati_059\siswati_059_09.wav,1.11,siswati_059,31,[n] e protea
siswati_011_14_1448,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Ssw.1.0\audio\siswati_011\siswati_011_14.wav,7.34,siswati_011,24,[n] litiko [n] letemisebenti [um] iriphabliki ne n [um] yeningizimu i afrika
siswati_087_14_1449,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Ssw.1.0\audio\siswati_087\siswati_087_14.wav,5.48,siswati_087,38,litiko letemhlaba [s] iriphabliki yeningizimu afrika
siswati_113_14_1450,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Ssw.1.0\audio\siswati_113\siswati_113_14.wav,7.46,siswati_113,Not Available,[n] litiko letesimondzawo nekuvakasha iriphabliki yeningizimu afrika
siswati_118_30_1451,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Ssw.1.0\audio\siswati_118\siswati_118_30.wav,6.79,siswati_118,47,ngicabanga kutsi nonkhe nivumelana nami kutsi [n] lomusho mudze futsi uyahlupha
siswati_048_25_1452,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Ssw.1.0\audio\siswati_048\siswati_048_25.wav,21.47,siswati_048,Not Available,[n] kantsi [s] ecinisweni [n] [s] tshela khoza thishela khoza kuphotfula [n] tifundvo takhe tifundvo takhe enyuni eyunivesithi [s] yaseong ongoye
siswati_087_08_1453,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Ssw.1.0\audio\siswati_087\siswati_087_08.wav,1.01,siswati_087,38,[n] mpumalanga
siswati_140_16_1454,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Ssw.1.0\audio\siswati_140\siswati_140_16.wav,7.66,siswati_140,44,loku [n] kudala umsindvo lovakala njenge njengewekuhlihlita
siswati_176_09_1455,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Ssw.1.0\audio\siswati_176\siswati_176_09.wav,1.23,siswati_176,Not Available,[n] emalelane
siswati_090_20_1456,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Ssw.1.0\audio\siswati_090\siswati_090_20.wav,11.39,siswati_090,22,baphikisana kodvwa bagcine [n] bavumelene kwuku [n] ngekutsi themba [n] aye emtfolamphilo [n] uyewuhlola tifundvo takhe tekugcina
siswati_004_24_1457,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Ssw.1.0\audio\siswati_004\siswati_004_24.wav,4.99,siswati_004,32,uyati kutsi usedvute nelidolobha lase white river
siswati_033_07_1458,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Ssw.1.0\audio\siswati_033\siswati_033_07.wav,1.05,siswati_033,18,cha [n] angikashad
siswati_131_16_1459,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Ssw.1.0\audio\siswati_131\siswati_131_16.wav,3.97,siswati_131,38,batali betfu bayasebenta
siswati_112_12_1460,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Ssw.1.0\audio\siswati_112\siswati_112_12.wav,3.67,siswati_112,27,amashumi lamatsatfu [n] inhlaba [n]
siswati_038_11_1461,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Ssw.1.0\audio\siswati_038\siswati_038_11.wav,1.27,siswati_038,42,[n] tekuphepha
siswati_144_28_1462,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Ssw.1.0\audio\siswati_144\siswati_144_28.wav,5.95,siswati_144,24,kusebentisa tinsita kub kubhala njengemakhrayoni nemapeniseli
siswati_105_04_1463,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Ssw.1.0\audio\siswati_105\siswati_105_04.wav,1.17,siswati_105,29,[n] kumakhalekhikhini
siswati_196_29_1464,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Ssw.1.0\audio\siswati_196\siswati_196_29.wav,10.07,siswati_196,34,kutikhetsela imphilo lephatselene ne nebulili kuneluvelomiva futsi kufuna ucaphele [n] lusikomphilo [um] lwemmango
siswati_081_05_1465,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Ssw.1.0\audio\siswati_081\siswati_081_05.wav,7.63,siswati_081,30,kunye licashata kunye licashata kunye [n] yindlela siphohlongo kunye
siswati_024_02_1466,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Ssw.1.0\audio\siswati_024\siswati_024_02.wav,1.69,siswati_024,52,namashusmi lasihlanu nakubili
siswati_144_08_1467,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Ssw.1.0\audio\siswati_144\siswati_144_08.wav,1.32,siswati_144,24,esibhedlela kashong
siswati_102_01_1468,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Ssw.1.0\audio\siswati_102\siswati_102_01.wav,0.88,siswati_102,37,[n] siswat
siswati_087_07_1469,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Ssw.1.0\audio\siswati_087\siswati_087_07.wav,0.88,siswati_087,38,[n] yebo
siswati_072_30_1470,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Ssw.1.0\audio\siswati_072\siswati_072_30.wav,2.7,siswati_072,45,bantfwana kuphela labenta loko
siswati_011_26_1471,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Ssw.1.0\audio\siswati_011\siswati_011_26.wav,12.22,siswati_011,24,phela kufuneka kutsi uchaze ngem ngembono lotsite lowawubona sibili noma lotisusela wona em [n] enhloko
siswati_164_27_1472,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Ssw.1.0\audio\siswati_164\siswati_164_27.wav,10.27,siswati_164,47,[n] njengato tonkhe tintfo letiposwako [s] nalo liposikhadi lifakwa sitembu ligama nelikheli laloyo lotfunyelelwako
siswati_083_05_1473,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Ssw.1.0\audio\siswati_083\siswati_083_05.wav,10.21,siswati_083,26,[n] siswati sikhala [n] kunye [n] licashata kubili licashata kunye sikhala siphohlongo kutsatfu
siswati_170_14_1474,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Ssw.1.0\audio\siswati_170\siswati_170_14.wav,3.97,siswati_170,43,[n] litiko lekuvikela iriphabliki yeningizimu afrika
siswati_186_29_1475,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Ssw.1.0\audio\siswati_186\siswati_186_29.wav,8.23,siswati_186,Not Available,kuniketa baf fundzi umbuto lowakhako macondzana nenchubo [n] yabo kurekhoda imiphumela yebafundzi
siswati_129_10_1476,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Ssw.1.0\audio\siswati_129\siswati_129_10.wav,2.32,siswati_129,23,insimbi [n] yemfica enhloko
siswati_075_11_1477,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Ssw.1.0\audio\siswati_075\siswati_075_11.wav,3.18,siswati_075,23,ibonisa
siswati_160_23_1478,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Ssw.1.0\audio\siswati_160\siswati_160_23.wav,17.84,siswati_160,34,nakhona sekumatima ung ungema nawul lukha nawulukha nawulukha l ngelelibhayisikili utfwale [n] ng ngencola uye le u ute vudvumisa
siswati_012_18_1479,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Ssw.1.0\audio\siswati_012\siswati_012_18.wav,3.73,siswati_012,28,[s] kumnandzi kudla [n] [s] lokuphekwa kuleli wotela
