ID,wav,duration,spk_id,age,transcript
isindebele_129_01_1502,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Nbl.1.0\audio\isindebele_129\isindebele_129_01.wav,1.23,isindebele_129,26,yisindebele
isindebele_085_19_1503,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Nbl.1.0\audio\isindebele_085\isindebele_085_19.wav,2.89,isindebele_085,39,kumthuse kwamanikelela umavela lokho
isindebele_107_28_1504,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Nbl.1.0\audio\isindebele_107\isindebele_107_28.wav,4.18,isindebele_107,24,abafundi bayamhleka umdlali odlala bese u aduleke phasi
isindebele_052_05_1505,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Nbl.1.0\audio\isindebele_052\isindebele_052_05.wav,7.29,isindebele_052,28,kunye yiqatjhaza kubili yiqatjhaza kubili yisikhala [n] matjhumi amahlanu nambili [n]
isindebele_007_28_1506,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Nbl.1.0\audio\isindebele_007\isindebele_007_28.wav,13.56,isindebele_007,30,wangibawa bonyana sihlukane bewagandelela kwamambala bonyana ngifike mhlanokho ngizoziveza ekhabo
isindebele_066_03_1507,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Nbl.1.0\audio\isindebele_066\isindebele_066_03.wav,0.73,isindebele_066,18,muntu wemba
isindebele_176_21_1508,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Nbl.1.0\audio\isindebele_176\isindebele_176_21.wav,4.83,isindebele_176,36,angamazi [n] kuhle bona uhlala [n] ku [n] kuphi ngumasango
isindebele_078_15_1509,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Nbl.1.0\audio\isindebele_078\isindebele_078_15.wav,5.44,isindebele_078,45,silo sinomdumo kebakayise saduma phakathi kwamaswahla wesichotjeni
isindebele_163_17_1510,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Nbl.1.0\audio\isindebele_163\isindebele_163_17.wav,7.1,isindebele_163,20,lesisibawo senziwa emhlanganweni owawubanjwe esibhedlela se philadelphia e dennilton ngomhlakajulayi
isindebele_045_28_1511,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Nbl.1.0\audio\isindebele_045\isindebele_045_28.wav,5.42,isindebele_045,46,ebodeni lapho wabona isithombe esinabantu abambeswe iimphuraphura
isindebele_072_12_1512,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Nbl.1.0\audio\isindebele_072\isindebele_072_12.wav,3.6,isindebele_072,40,lilanga lokuthoma kukhukhulamungu
isindebele_153_23_1513,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Nbl.1.0\audio\isindebele_153\isindebele_153_23.wav,5.53,isindebele_153,27,kwami kusezamokuhle section [n] kanti indoda yakwami [n] ngufelani
isindebele_023_18_1514,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Nbl.1.0\audio\isindebele_023\isindebele_023_18.wav,6.57,isindebele_023,39,ngisazibuza yoke imibuzo le ngaqalisisa godu emthini esiwukhombako
isindebele_006_32_1515,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Nbl.1.0\audio\isindebele_006\isindebele_006_32.wav,13.21,isindebele_006,38,ubuthakgha bomlomo obulikghono lelimi buhlukaniseka iingatjana ezintathu izaga in izitjho kanye neenrarejo
isindebele_126_09_1516,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Nbl.1.0\audio\isindebele_126\isindebele_126_09.wav,1.1,isindebele_126,36,e midrand
isindebele_075_10_1517,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Nbl.1.0\audio\isindebele_075\isindebele_075_10.wav,4.56,isindebele_075,26,[n] mizuzu elitjhumi nahlanu ngaphambi kobana kubethe iiri lesihlanu
isindebele_110_22_1518,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Nbl.1.0\audio\isindebele_110\isindebele_110_22.wav,9.67,isindebele_110,45,yindlondlo [n] bayitjhiye eyabhala kwabamhlophe yabhala eentabeni zakososinodolo [n] mhla kungujimsoni
isindebele_010_05_1519,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Nbl.1.0\audio\isindebele_010\isindebele_010_05.wav,5.42,isindebele_010,19,kunye liqatjhazi kunye liqatjhazi kubili [um] mumuda litjhumi
isindebele_010_16_1520,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Nbl.1.0\audio\isindebele_010\isindebele_010_16.wav,4.77,isindebele_010,19,yafike ya ya yaqondama esiginindeni ngesinceleni sikazomba
isindebele_150_26_1521,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Nbl.1.0\audio\isindebele_150\isindebele_150_26.wav,17.45,isindebele_150,36,ukubamba iinkulumiswano nokutlikitla iimvumelwano zamazwe ku [n] kusemahlombe [n] wekhabinethe
isindebele_033_30_1522,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Nbl.1.0\audio\isindebele_033\isindebele_033_30.wav,10.75,isindebele_033,23,[n] yafese yahlala esitulweni sayo ikosi yathi [n] namhlanje ningarareki ngombana ngizakhulu ngizakukhulumela
isindebele_087_14_1523,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Nbl.1.0\audio\isindebele_087\isindebele_087_14.wav,9.53,isindebele_087,40,ungqongqotjhe wezokurhwebelana namabubulo umazibuse wesewu wesewula afrika
isindebele_103_27_1524,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Nbl.1.0\audio\isindebele_103\isindebele_103_27.wav,8.73,isindebele_103,45,inyanga ephezulu eba ebezwana bona khebayilindele [n] iphele sekade yaphela
isindebele_141_25_1525,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Nbl.1.0\audio\isindebele_141\isindebele_141_25.wav,4.72,isindebele_141,36,lithe nalithi phatjha wangena indlela eya ebhu ebhundu
isindebele_161_02_1526,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Nbl.1.0\audio\isindebele_161\isindebele_161_02.wav,2.22,isindebele_161,40,ngineminyaka ematjhumi amabili nane
isindebele_009_27_1527,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Nbl.1.0\audio\isindebele_009\isindebele_009_27.wav,14.27,isindebele_009,29,uthe nakathi uthi mehlo suka wabona umalusi s sekadindilizile phasi aphuma igwebu ngomlomo nangempumu
isindebele_125_03_1528,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Nbl.1.0\audio\isindebele_125\isindebele_125_03.wav,0.47,isindebele_125,36,wemba
isindebele_164_01_1529,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Nbl.1.0\audio\isindebele_164\isindebele_164_01.wav,1.06,isindebele_164,27,[n] isindebele
isindebele_143_06_1530,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Nbl.1.0\audio\isindebele_143\isindebele_143_06.wav,4.43,isindebele_143,44,mhlana amalanga alisumi nethoba kumhlolanja
isindebele_156_05_1531,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Nbl.1.0\audio\isindebele_156\isindebele_156_05.wav,5.99,isindebele_156,20,kunye ngci kubili ngci kubili umuda kunye kuhlanu sithandathu
isindebele_004_22_1532,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Nbl.1.0\audio\isindebele_004\isindebele_004_22.wav,4.4,isindebele_004,27,[n] lokho ngakutjho naphambilini mhlana ngize nojanson
isindebele_047_08_1533,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Nbl.1.0\audio\isindebele_047\isindebele_047_08.wav,2.42,isindebele_047,36,[n] sibhedlela se philadelphia
isindebele_008_07_1534,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Nbl.1.0\audio\isindebele_008\isindebele_008_07.wav,0.58,isindebele_008,47,awa
isindebele_108_22_1535,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Nbl.1.0\audio\isindebele_108\isindebele_108_22.wav,6.93,isindebele_108,27,khona ngizakuqonda koke ngumazo nginikele ukuphila ngifundukwazi njengekutani
isindebele_003_24_1536,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Nbl.1.0\audio\isindebele_003\isindebele_003_24.wav,7.44,isindebele_003,24,abakwazi ukukhamba isikhathi esingaka bangasabuyi bazomhlola la emkobol
isindebele_179_08_1537,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Nbl.1.0\audio\isindebele_179\isindebele_179_08.wav,2.19,isindebele_179,18,ngabelethelwa khona la e kameelrivier
isindebele_016_08_1538,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Nbl.1.0\audio\isindebele_016\isindebele_016_08.wav,1.44,isindebele_016,37,[n] e kromkrans
isindebele_176_16_1539,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Nbl.1.0\audio\isindebele_176\isindebele_176_16.wav,5.22,isindebele_176,36,[n] namkhukulahlekelwa mzimba omuhle namkha ukulahlekelwa mqabang
isindebele_019_08_1540,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Nbl.1.0\audio\isindebele_019\isindebele_019_08.wav,2.08,isindebele_019,21,edorobheni lesiyabuswa
isindebele_168_26_1541,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Nbl.1.0\audio\isindebele_168\isindebele_168_26.wav,2.52,isindebele_168,30,umberego wokufundisa ngewabotitjhere
isindebele_123_07_1542,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Nbl.1.0\audio\isindebele_123\isindebele_123_07.wav,0.78,isindebele_123,25,[n] awa
isindebele_093_10_1543,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Nbl.1.0\audio\isindebele_093\isindebele_093_10.wav,1.65,isindebele_093,41,liiri lethoba
isindebele_072_14_1544,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Nbl.1.0\audio\isindebele_072\isindebele_072_14.wav,3.13,isindebele_072,40,ungqongqotjhe kumongameli
isindebele_151_10_1545,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Nbl.1.0\audio\isindebele_151\isindebele_151_10.wav,1.46,isindebele_151,45,liiri lesithathu
isindebele_087_29_1546,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Nbl.1.0\audio\isindebele_087\isindebele_087_29.wav,12.52,isindebele_087,40,bathi nabafuna ukutjho bona [n] banokusabanyana bazibambe endleleni kubonakala bona [n] iyamudla ihliziyo uskhosana
isindebele_022_18_1547,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Nbl.1.0\audio\isindebele_022\isindebele_022_18.wav,3.22,isindebele_022,36,isipila setonini asikarisi
isindebele_024_16_1548,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Nbl.1.0\audio\isindebele_024\isindebele_024_16.wav,5.91,isindebele_024,45,amagama kamvenselwa amhlabe umabi umabinzana
isindebele_126_28_1549,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Nbl.1.0\audio\isindebele_126\isindebele_126_28.wav,4.39,isindebele_126,36,nokho [n] umasango akasatshwenyi [n] kokuyaphi
isindebele_190_06_1550,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Nbl.1.0\audio\isindebele_190\isindebele_190_06.wav,10.01,isindebele_190,35,kubili yiqatjhaza kunye [n] yiqatjhaza kubili [n] umuda kunye lithoba liqanda
isindebele_079_04_1551,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Nbl.1.0\audio\isindebele_079\isindebele_079_04.wav,1.87,isindebele_079,40,[n] ngikhuluma kumaliledinini
isindebele_048_11_1552,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Nbl.1.0\audio\isindebele_048\isindebele_048_11.wav,5.75,isindebele_048,43,k i l o k h o
isindebele_041_14_1553,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Nbl.1.0\audio\isindebele_041\isindebele_041_14.wav,3.97,isindebele_041,20,ukuthintanisa kombuso [n] umazibuse wesewula afrika
isindebele_153_12_1554,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Nbl.1.0\audio\isindebele_153\isindebele_153_12.wav,3.97,isindebele_153,27,lilanga elimatjhumi amabili nabunane kusihlaba intangana
isindebele_064_29_1555,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Nbl.1.0\audio\isindebele_064\isindebele_064_29.wav,5.87,isindebele_064,42,ifahle hlangana nabantu yabalekela emzini kamtshweni eentandeni ezitjha
isindebele_166_12_1556,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Nbl.1.0\audio\isindebele_166\isindebele_166_12.wav,3.76,isindebele_166,36,lilanga letjhumi [n] nasithandathu [n] kurhoboyi
isindebele_090_19_1557,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Nbl.1.0\audio\isindebele_090\isindebele_090_19.wav,3.37,isindebele_090,29,ngelanga ngelan elilandelako sakhwela ngeembhesini zethu
isindebele_011_11_1558,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Nbl.1.0\audio\isindebele_011\isindebele_011_11.wav,6.6,isindebele_011,27,u y a d l a l a
isindebele_135_03_1559,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Nbl.1.0\audio\isindebele_135\isindebele_135_03.wav,1.12,isindebele_135,43,ngimumuntu wengubo
isindebele_048_14_1560,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Nbl.1.0\audio\isindebele_048\isindebele_048_14.wav,6.32,isindebele_048,43,iphiko lesipholisa sesewula afrika umazibuse wesewula afrika
isindebele_089_14_1561,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Nbl.1.0\audio\isindebele_089\isindebele_089_14.wav,5.13,isindebele_089,26,umnyango wesayensi netheknoloji umazibuse wesewula afrika
isindebele_098_29_1562,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Nbl.1.0\audio\isindebele_098\isindebele_098_29.wav,8.28,isindebele_098,26,[n] ngaphandle kokumotjha isikhathi asikime ukholiwe aye ngekamurini abuye sele aphethe iphepha lemiphumela
isindebele_095_14_1563,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Nbl.1.0\audio\isindebele_095\isindebele_095_14.wav,7.09,isindebele_095,42,umnyango wezemisebenzi umazibuse wesewula afrika
isindebele_129_24_1564,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Nbl.1.0\audio\isindebele_129\isindebele_129_24.wav,3.9,isindebele_129,26,[n] singamrhuga uzosinghwara isikhumba
isindebele_108_07_1565,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Nbl.1.0\audio\isindebele_108\isindebele_108_07.wav,0.72,isindebele_108,27,[n] awa
isindebele_147_29_1566,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Nbl.1.0\audio\isindebele_147\isindebele_147_29.wav,4.48,isindebele_147,23,lokho kwaziwa nguye kuskhosana nomasango
isindebele_156_12_1567,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Nbl.1.0\audio\isindebele_156\isindebele_156_12.wav,4.31,isindebele_156,20,lilanga elimatjhumi amabili nesithandathu kukhukhulamungu
isindebele_200_30_1568,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Nbl.1.0\audio\isindebele_200\isindebele_200_30.wav,11.25,isindebele_200,36,iminyango yefundo yamaphrovinsi kufanele kube ngiyo enikela uhloko zal [n] zaleyo [n] mitlolo
isindebele_085_08_1569,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Nbl.1.0\audio\isindebele_085\isindebele_085_08.wav,2.46,isindebele_085,39,emabuyeni endaweni yase weltevrede
isindebele_023_22_1570,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Nbl.1.0\audio\isindebele_023\isindebele_023_22.wav,6.14,isindebele_023,39,kodwana kwaskhosana khona kubovu kunjani uzokufuna abakuthole namhlanje
isindebele_147_09_1571,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Nbl.1.0\audio\isindebele_147\isindebele_147_09.wav,1.19,isindebele_147,23,[n] esiyabuswa
isindebele_191_09_1572,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Nbl.1.0\audio\isindebele_191\isindebele_191_09.wav,1.05,isindebele_191,37,umhlanga
isindebele_105_03_1573,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Nbl.1.0\audio\isindebele_105\isindebele_105_03.wav,1.0,isindebele_105,24,wembaji
isindebele_076_19_1574,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Nbl.1.0\audio\isindebele_076\isindebele_076_19.wav,6.02,isindebele_076,20,endleleni kubonakale bona iyamudla [n] ihliziyo uskhosana
isindebele_011_23_1575,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Nbl.1.0\audio\isindebele_011\isindebele_011_23.wav,8.91,isindebele_011,27,kubonakale kancani nokho emehlweni nebusweni bakana namtshweni bona zilinga [n] ukuvuthwa iinkobe
isindebele_167_29_1576,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Nbl.1.0\audio\isindebele_167\isindebele_167_29.wav,3.3,isindebele_167,42,ingani abantu besele balambile
isindebele_115_29_1577,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Nbl.1.0\audio\isindebele_115\isindebele_115_29.wav,3.2,isindebele_115,24,nangabe uskhosana akamazi kuh uzazi [s]
isindebele_087_16_1578,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Nbl.1.0\audio\isindebele_087\isindebele_087_16.wav,5.12,isindebele_087,40,yesibili nayo nasi la ijame khona izele iimbuzi [n]
isindebele_173_19_1579,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Nbl.1.0\audio\isindebele_173\isindebele_173_19.wav,10.04,isindebele_173,36,kubonakale kancani nokho [n] emehlweni nebusweni bakanamtshweni [n] bona zilinga ukuvuthwa iinkobe
isindebele_078_24_1580,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Nbl.1.0\audio\isindebele_078\isindebele_078_24.wav,5.59,isindebele_078,45,sizokubhalelwa kumphendula mhlana abuyako nasele asibuza bona wathini
isindebele_136_02_1581,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Nbl.1.0\audio\isindebele_136\isindebele_136_02.wav,2.63,isindebele_136,42,mathjumi amane ominyaka [n] nakubili
isindebele_079_05_1582,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Nbl.1.0\audio\isindebele_079\isindebele_079_05.wav,6.33,isindebele_079,40,[um] kubili ngu ngqi kubili ngu ngqi kunye matjhumi alikhomba nathoba
isindebele_127_07_1583,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Nbl.1.0\audio\isindebele_127\isindebele_127_07.wav,1.2,isindebele_127,36,iye ngitjhadile
isindebele_012_15_1584,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Nbl.1.0\audio\isindebele_012\isindebele_012_15.wav,8.69,isindebele_012,21,idzila yakhe yayizele imilenze iphethwe [n] ngemiqwana [s] yekhopha [n] ngaphasi [n] nangaphezulu
isindebele_055_02_1585,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Nbl.1.0\audio\isindebele_055\isindebele_055_02.wav,2.19,isindebele_055,39,mnyaka masu [n] athathu nethoba
isindebele_170_09_1586,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Nbl.1.0\audio\isindebele_170\isindebele_170_09.wav,1.35,isindebele_170,19,[n] ngihlala [n] esiyabuswa
isindebele_029_29_1587,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Nbl.1.0\audio\isindebele_029\isindebele_029_29.wav,7.35,isindebele_029,42,la ekhaya nasi ilori [n] yamapholisa yokuthoma [n] seyilayitjhe zoke izimvu
isindebele_099_26_1588,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Nbl.1.0\audio\isindebele_099\isindebele_099_26.wav,11.38,isindebele_099,23,kusukela emini yekuseni [n] abomavela [n] bagijimisane neenkomo [n] [n] kwabe kwaba ngemva kwama [n]
isindebele_136_28_1589,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Nbl.1.0\audio\isindebele_136\isindebele_136_28.wav,10.38,isindebele_136,42,omunye nomunye umsiphe um umsipha uhlangana nomrwamurwamu ekuthiwa yi artytenoid
isindebele_167_22_1590,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Nbl.1.0\audio\isindebele_167\isindebele_167_22.wav,8.87,isindebele_167,42,akakho umuntu ozakwenziwa isigcila abotjhelelwe emberegweni namkha akatelelwe umberego
isindebele_071_19_1591,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Nbl.1.0\audio\isindebele_071\isindebele_071_19.wav,4.65,isindebele_071,49,imithetho esahlongozwako engaphandle kwetjheduli
isindebele_081_05_1592,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Nbl.1.0\audio\isindebele_081\isindebele_081_05.wav,10.85,isindebele_081,23,kunye qatjhazi kunye yiqatjhazi kunye sikhala kuthoba kunye
isindebele_003_26_1593,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Nbl.1.0\audio\isindebele_003\isindebele_003_26.wav,10.42,isindebele_003,24,yathi utunwana ungethwe ngetshilani ngobanyana khawatjele ngomhlangan
isindebele_200_09_1594,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Nbl.1.0\audio\isindebele_200\isindebele_200_09.wav,1.22,isindebele_200,36,emthambothini
isindebele_063_12_1595,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Nbl.1.0\audio\isindebele_063\isindebele_063_12.wav,2.62,isindebele_063,41,ya ilanga elimatjhumi amabili nekhomba kukhukhulamungu
isindebele_158_21_1596,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Nbl.1.0\audio\isindebele_158\isindebele_158_21.wav,9.01,isindebele_158,36,angeze bay ngeze baya phela ngetlhagwini ngombana kunezibulo kunezibuko elikhulu lapha [n] lapha kweyama khona iingulani zikazomba
isindebele_137_06_1597,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Nbl.1.0\audio\isindebele_137\isindebele_137_06.wav,11.17,isindebele_137,28,mhlazana amalanga ayitjhumi nahlanu kumrhayili [n] ekulungwaneni yinye [n] ekhulwini lobunane [um] [n] namatjhumi abunan
isindebele_117_03_1598,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Nbl.1.0\audio\isindebele_117\isindebele_117_03.wav,1.13,isindebele_117,36,ngi [s] wembaji
isindebele_017_11_1599,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Nbl.1.0\audio\isindebele_017\isindebele_017_11.wav,20.32,isindebele_017,21,ngu e no s [n] no i no y [n] no a [n] no i [n] no d [n] no e no y no a no k [n] no o
isindebele_099_30_1600,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Nbl.1.0\audio\isindebele_099\isindebele_099_30.wav,12.77,isindebele_099,23,okuqakathekileko [n] kukobana ngaphakathi [n] kwevumelwano phakathi [n] sikghona nokuthola ifana du
isindebele_157_18_1601,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Nbl.1.0\audio\isindebele_157\isindebele_157_18.wav,6.84,isindebele_157,30,nanyana isitjhebo singekho kodwana yena bayazama bona bamkhanzingele amaqanda akghone ukudla
isindebele_093_04_1602,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Nbl.1.0\audio\isindebele_093\isindebele_093_04.wav,1.51,isindebele_093,41,ngikhuluma [n] [n] kumaliledinini
isindebele_043_09_1603,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Nbl.1.0\audio\isindebele_043\isindebele_043_09.wav,2.28,isindebele_043,Not Available,ngihlala edorobheni lasesiyabuswa
isindebele_172_07_1604,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Nbl.1.0\audio\isindebele_172\isindebele_172_07.wav,5.84,isindebele_172,26,[um] ilanga lami lamabeletho limhlazana amalanga alitjhumi namalanga amabili kurhoboyi
isindebele_142_12_1605,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Nbl.1.0\audio\isindebele_142\isindebele_142_12.wav,3.77,isindebele_142,36,lilanga elimatjhumi amabili [n] kutjhirhweni
isindebele_165_30_1606,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Nbl.1.0\audio\isindebele_165\isindebele_165_30.wav,13.78,isindebele_165,36,isingeniso kileyondinyana sizokubamba isaga isi isigaba sesibili sobuthakgha bomlomo obucocwako
isindebele_021_16_1607,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Nbl.1.0\audio\isindebele_021\isindebele_021_16.wav,7.55,isindebele_021,41,afise ngathana [n] [n] nendlela eya emadlangeni iyalala [n] kubuyelwe godu
isindebele_171_24_1608,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Nbl.1.0\audio\isindebele_171\isindebele_171_24.wav,4.12,isindebele_171,21,zafika imithwadlana ngemilomo [n] yazo
isindebele_168_14_1609,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Nbl.1.0\audio\isindebele_168\isindebele_168_14.wav,7.03,isindebele_168,30,usosikhwama le we welizwe loke [n] uma umazibuse wesewula afrika
isindebele_167_02_1610,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Nbl.1.0\audio\isindebele_167\isindebele_167_02.wav,3.01,isindebele_167,42,nginamasumi amane weminyaka neminyaka mbili
isindebele_157_10_1611,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Nbl.1.0\audio\isindebele_157\isindebele_157_10.wav,4.41,isindebele_157,30,[n] mizuzu elitjhumi nahlanu ngemva kobana kubethe iiri lesine
isindebele_131_10_1612,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Nbl.1.0\audio\isindebele_131\isindebele_131_10.wav,4.43,isindebele_131,Not Available,mizuzu elitjhumi nahlanu ngemva kobana kubethe iri lethoba
isindebele_107_17_1613,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Nbl.1.0\audio\isindebele_107\isindebele_107_17.wav,7.41,isindebele_107,24,ngokuthoma kokwanda kwamapholisa endleleni [n] kwenza umavela banoskhosana bakhawule kancani ukuthutha
isindebele_047_30_1614,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Nbl.1.0\audio\isindebele_047\isindebele_047_30.wav,2.84,isindebele_047,36,sizazithola zoke kanye nesela lakhona
isindebele_074_09_1615,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Nbl.1.0\audio\isindebele_074\isindebele_074_09.wav,1.28,isindebele_074,24,ngihlala e middelburg
isindebele_191_03_1616,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Nbl.1.0\audio\isindebele_191\isindebele_191_03.wav,1.23,isindebele_191,37,[n] ngingumuntu [n] wengubo
isindebele_154_24_1617,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Nbl.1.0\audio\isindebele_154\isindebele_154_24.wav,2.46,isindebele_154,19,udade wakhambela futhi ekwendeni
isindebele_029_27_1618,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Nbl.1.0\audio\isindebele_029\isindebele_029_27.wav,7.69,isindebele_029,42,ngelanga elilandelako unina wavuka ekuseni warurela umsana umdoko [n] wadla wakhamba
isindebele_067_23_1619,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Nbl.1.0\audio\isindebele_067\isindebele_067_23.wav,6.38,isindebele_067,29,nasele athi kufe zine nanyana zimbili angeze kusaba yinto ebu ebulalisa ihliziyo
isindebele_139_06_1620,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Nbl.1.0\audio\isindebele_139\isindebele_139_06.wav,4.59,isindebele_139,18,mhlana amalanga amatjhumi amathathu nanye kusewula
