ID,wav,duration,spk_id,age,transcript
isixhosa_003_10_488,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Xho.1.0\audio\isixhosa_003\isixhosa_003_10.wav,2.32,isixhosa_003,26,umkhono emva [n] kwentsimbi yesine
isixhosa_031_13_489,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Xho.1.0\audio\isixhosa_031\isixhosa_031_13.wav,11.41,isixhosa_031,44,liqanda [s] [n] sisithathu sisihlanu sisinye sisibini sisibhozo [s] liqanda sisithandathu sisithandathu sisixhenxe
isixhosa_149_09_490,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Xho.1.0\audio\isixhosa_149\isixhosa_149_09.wav,2.14,isixhosa_149,26,e [s] erhawutini e germiston
isixhosa_159_25_491,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Xho.1.0\audio\isixhosa_159\isixhosa_159_25.wav,5.75,isixhosa_159,35,wawuncothula uhubner umkhonto wahlehla ngomva
isixhosa_133_14_492,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Xho.1.0\audio\isixhosa_133\isixhosa_133_14.wav,11.41,isixhosa_133,Not Available,imidlalo nolonwabo emzantsi afrika [n] irhipha [n] iriphablikhi yasemzantsi afrika
isixhosa_138_30_493,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Xho.1.0\audio\isixhosa_138\isixhosa_138_30.wav,3.47,isixhosa_138,37,iculo eli yinto abayithanda bonke
isixhosa_065_21_494,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Xho.1.0\audio\isixhosa_065\isixhosa_065_21.wav,3.91,isixhosa_065,29,imini nobusuku wazamana neenyembezi [n]
isixhosa_033_11_495,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Xho.1.0\audio\isixhosa_033\isixhosa_033_11.wav,6.97,isixhosa_033,27,e z i n y e
isixhosa_031_01_496,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Xho.1.0\audio\isixhosa_031\isixhosa_031_01.wav,1.27,isixhosa_031,44,sisixhosa
isixhosa_188_28_497,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Xho.1.0\audio\isixhosa_188\isixhosa_188_28.wav,7.64,isixhosa_188,50,[s] omnye yena ubecinga ukuhlala [s] enkundleni afe neenkomo [n] zakowab
isixhosa_011_06_498,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Xho.1.0\audio\isixhosa_011\isixhosa_011_06.wav,9.44,isixhosa_011,34,[n] mhlaweshumi [s] [n] elinesithandathu kwinyanga yomdumba [n] unyaka liwaka elinesithoba elineshumi asixhenxe anesitha
isixhosa_169_15_499,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Xho.1.0\audio\isixhosa_169\isixhosa_169_15.wav,7.1,isixhosa_169,57,[n] wasele esuka ungqika [n] emgodusa uthuthula nought ututula uthuthula
isixhosa_016_11_500,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Xho.1.0\audio\isixhosa_016\isixhosa_016_11.wav,8.95,isixhosa_016,27,ngu z [n] a u n u ga a s e u s e
isixhosa_043_07_501,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Xho.1.0\audio\isixhosa_043\isixhosa_043_07.wav,1.41,isixhosa_043,37,[n] andikatshati
isixhosa_055_20_502,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Xho.1.0\audio\isixhosa_055\isixhosa_055_20.wav,6.63,isixhosa_055,27,[s] langa alithethi nto kanti liyolela ngezimnandi nezimbi
isixhosa_120_10_503,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Xho.1.0\audio\isixhosa_120\isixhosa_120_10.wav,2.92,isixhosa_120,49,umkhono phambi kwentsimbi yesixhenxe
isixhosa_164_24_504,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Xho.1.0\audio\isixhosa_164\isixhosa_164_24.wav,2.44,isixhosa_164,42,[s] ngubani omise imilinganiso yawo
isixhosa_189_22_505,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Xho.1.0\audio\isixhosa_189\isixhosa_189_22.wav,3.16,isixhosa_189,53,impi igxothwa ngamadoda
isixhosa_147_14_506,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Xho.1.0\audio\isixhosa_147\isixhosa_147_14.wav,4.93,isixhosa_147,35,[n] isebe lezempilo iriphablikhi yomzantsi yasemzantsi afrika
isixhosa_013_20_507,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Xho.1.0\audio\isixhosa_013\isixhosa_013_20.wav,4.96,isixhosa_013,39,langa alithethi nto kanti liyolela ng ngezimnandi nezimbi
isixhosa_091_02_508,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Xho.1.0\audio\isixhosa_091\isixhosa_091_02.wav,1.15,isixhosa_091,49,forty nine
isixhosa_118_11_509,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Xho.1.0\audio\isixhosa_118\isixhosa_118_11.wav,3.95,isixhosa_118,25,n d [s] u y i s e
isixhosa_042_20_510,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Xho.1.0\audio\isixhosa_042\isixhosa_042_20.wav,6.61,isixhosa_042,30,wandihleka kunene umcirha akubona ndikhathazekile ndigqiba ihotele leyo ndifunana nebhotile
isixhosa_193_16_511,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Xho.1.0\audio\isixhosa_193\isixhosa_193_16.wav,3.91,isixhosa_193,20,ngubani [n] omise imilinganiso o [s] yawo
isixhosa_205_02_512,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Xho.1.0\audio\isixhosa_205\isixhosa_205_02.wav,2.91,isixhosa_205,38,[n] ngamashumi mathathu na anesibhozo
isixhosa_090_27_513,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Xho.1.0\audio\isixhosa_090\isixhosa_090_27.wav,5.17,isixhosa_090,38,[n] waxhathalaza encediswa yibishopu [n] yasesingapore
isixhosa_087_15_514,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Xho.1.0\audio\isixhosa_087\isixhosa_087_15.wav,6.17,isixhosa_087,29,waza ke umqhubi wemoto wasalathisa isiphongo sentaba ngase khohlo
isixhosa_149_04_515,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Xho.1.0\audio\isixhosa_149\isixhosa_149_04.wav,1.05,isixhosa_149,26,mnxeba [n] waphan
isixhosa_047_15_516,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Xho.1.0\audio\isixhosa_047\isixhosa_047_15.wav,4.64,isixhosa_047,30,[n] kuze umfazi [n] mntwana [s] kwada kwafa nezinja
isixhosa_201_27_517,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Xho.1.0\audio\isixhosa_201\isixhosa_201_27.wav,2.63,isixhosa_201,40,sada sacinga ukujika
isixhosa_052_28_518,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Xho.1.0\audio\isixhosa_052\isixhosa_052_28.wav,8.14,isixhosa_052,70s,wafunda izibhalo [n] nemithandazo elungelelana nalo mhla wecawe yamasundu
isixhosa_200_24_519,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Xho.1.0\audio\isixhosa_200\isixhosa_200_24.wav,2.5,isixhosa_200,20,ndaba yotyelo ayikholwa bafondini
isixhosa_206_15_520,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Xho.1.0\audio\isixhosa_206\isixhosa_206_15.wav,2.18,isixhosa_206,39,safika emqwebedwini apho
isixhosa_006_14_521,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Xho.1.0\audio\isixhosa_006\isixhosa_006_14.wav,6.42,isixhosa_006,58,inkonzo yongenisomali yasemzantsi afrika iriphablikhi yasemzantsi afrika
isixhosa_036_07_522,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Xho.1.0\audio\isixhosa_036\isixhosa_036_07.wav,1.07,isixhosa_036,35,[n] nditshatile
isixhosa_032_09_523,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Xho.1.0\audio\isixhosa_032\isixhosa_032_09.wav,1.66,isixhosa_032,24,ndisekapa ngoku
isixhosa_104_06_524,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Xho.1.0\audio\isixhosa_104\isixhosa_104_06.wav,5.84,isixhosa_104,47,ngumhla weshumi elinesibhozo ku febhuwari ngo nineteen fifty one
isixhosa_063_29_525,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Xho.1.0\audio\isixhosa_063\isixhosa_063_29.wav,13.54,isixhosa_063,46,[n] uthi masithini na ukuthetha mfo kayuzi [n] nanku nje nonyawuza ekubizile namhlanje
isixhosa_061_27_526,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Xho.1.0\audio\isixhosa_061\isixhosa_061_27.wav,10.3,isixhosa_061,47,[s] ya yarola in [n] ingcola [s] yayifumbathisa esandleni sokunene kunt kuntimbo
isixhosa_136_01_527,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Xho.1.0\audio\isixhosa_136\isixhosa_136_01.wav,0.95,isixhosa_136,32,isixhosa
isixhosa_054_03_528,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Xho.1.0\audio\isixhosa_054\isixhosa_054_03.wav,1.78,isixhosa_054,18,ndingoyindoda
isixhosa_105_15_529,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Xho.1.0\audio\isixhosa_105\isixhosa_105_15.wav,6.71,isixhosa_105,40,uya kunduluka umzi ukhokelwe ngumnumzana ethe ke [s] induku emagxeni
isixhosa_053_19_530,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Xho.1.0\audio\isixhosa_053\isixhosa_053_19.wav,6.25,isixhosa_053,41,[s] ili izwi lakhe lavakala phakathi kwelinge [n] nesandu nesandlulube [n]
isixhosa_026_22_531,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Xho.1.0\audio\isixhosa_026\isixhosa_026_22.wav,3.65,isixhosa_026,31,[n] [s] zininzi iimbali ezingamangaza [s] abantu
isixhosa_166_02_532,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Xho.1.0\audio\isixhosa_166\isixhosa_166_02.wav,2.39,isixhosa_166,29,[um] shumi nambini anesithoba
isixhosa_197_02_533,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Xho.1.0\audio\isixhosa_197\isixhosa_197_02.wav,1.8,isixhosa_197,30,ngamashumi mathathu
isixhosa_041_11_534,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Xho.1.0\audio\isixhosa_041\isixhosa_041_11.wav,14.06,isixhosa_041,28,[n] ngu ni ngu z [n] ngu w [n] ngu a ngu k ngu a ngu z ngu i
isixhosa_133_07_535,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Xho.1.0\audio\isixhosa_133\isixhosa_133_07.wav,1.58,isixhosa_133,Not Available,[n] anditshatanga
isixhosa_123_30_536,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Xho.1.0\audio\isixhosa_123\isixhosa_123_30.wav,25.6,isixhosa_123,27,ixesha [n] logqatso xa [n] imbalek iimbaleki [s] zazi zazixatyisiwe [n] lisexhatywa zizinja nje njengendoda [n] efikayo ebuhululeni leni waye nezinto afuna [n] kuthethwe kut kuthethwane ngazo
isixhosa_201_22_537,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Xho.1.0\audio\isixhosa_201\isixhosa_201_22.wav,3.14,isixhosa_201,40,ingaba ndenze ityala na xa ndilapha
isixhosa_150_01_538,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Xho.1.0\audio\isixhosa_150\isixhosa_150_01.wav,1.26,isixhosa_150,42,isixhosa [n]
isixhosa_152_15_539,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Xho.1.0\audio\isixhosa_152\isixhosa_152_15.wav,2.99,isixhosa_152,39,angathi ngqa akufika kweli lizwe
isixhosa_072_03_540,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Xho.1.0\audio\isixhosa_072\isixhosa_072_03.wav,1.17,isixhosa_072,44,ndingowaso [n] tyhini
isixhosa_017_07_541,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Xho.1.0\audio\isixhosa_017\isixhosa_017_07.wav,1.36,isixhosa_017,24,e montfree
isixhosa_110_09_542,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Xho.1.0\audio\isixhosa_110\isixhosa_110_09.wav,1.23,isixhosa_110,43,[n] e callertonville
isixhosa_200_18_543,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Xho.1.0\audio\isixhosa_200\isixhosa_200_18.wav,3.52,isixhosa_200,20,ekubandezelekeni kwam ndanqula uyehova
isixhosa_046_14_544,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Xho.1.0\audio\isixhosa_046\isixhosa_046_14.wav,9.96,isixhosa_046,13,isebe lezokhuselo [n] iriphablikhi yemza ye yasemzantsi [n] afrika
isixhosa_167_07_545,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Xho.1.0\audio\isixhosa_167\isixhosa_167_07.wav,1.27,isixhosa_167,26,anditshatanga
isixhosa_199_12_546,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Xho.1.0\audio\isixhosa_199\isixhosa_199_12.wav,0.78,isixhosa_199,29,nkanga
isixhosa_101_03_547,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Xho.1.0\audio\isixhosa_101\isixhosa_101_03.wav,1.48,isixhosa_101,33,umntu oyindoda
isixhosa_031_20_548,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Xho.1.0\audio\isixhosa_031\isixhosa_031_20.wav,4.77,isixhosa_031,44,[s] uthe ebayame ngothango wesuka wawa
isixhosa_198_02_549,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Xho.1.0\audio\isixhosa_198\isixhosa_198_02.wav,1.34,isixhosa_198,40,amashumi amane
isixhosa_009_24_550,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Xho.1.0\audio\isixhosa_009\isixhosa_009_24.wav,12.78,isixhosa_009,32,uyikhuleke uyikhulekele [n] intombazana uthi masithini na ukuthetha mfo [n] kayuzi
isixhosa_072_10_551,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Xho.1.0\audio\isixhosa_072\isixhosa_072_10.wav,4.02,isixhosa_072,44,umkhono emva kwentsimbi yeshumi [n] elinesibini
isixhosa_171_18_552,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Xho.1.0\audio\isixhosa_171\isixhosa_171_18.wav,6.02,isixhosa_171,31,[s] kanti abasahl [s] abasahleki yona lento ithethwa liyolisa eli
isixhosa_039_13_553,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Xho.1.0\audio\isixhosa_039\isixhosa_039_13.wav,12.12,isixhosa_039,33,liqanda ntathu iqanda [um] ngumvo [n] liqanda liqanda sisithandathu sisibini sisixhenxe nesixhenxe
isixhosa_086_30_554,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Xho.1.0\audio\isixhosa_086\isixhosa_086_30.wav,8.07,isixhosa_086,25,siye kungena se liphezulu kwapilingile
isixhosa_053_24_555,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Xho.1.0\audio\isixhosa_053\isixhosa_053_24.wav,3.24,isixhosa_053,41,kuthiwa woyisiwe ligorha [n] lezulu
isixhosa_002_28_556,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Xho.1.0\audio\isixhosa_002\isixhosa_002_28.wav,5.02,isixhosa_002,21,amanzi aphuma n ngomjelo omncinci
isixhosa_117_14_557,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Xho.1.0\audio\isixhosa_117\isixhosa_117_14.wav,10.74,isixhosa_117,24,isebe lezemisebenzi [n] karhulumente kubahlali [s] [n] [n] iriphablikhi [n] yasemzantsi afri
isixhosa_011_05_558,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Xho.1.0\audio\isixhosa_011\isixhosa_011_05.wav,11.06,isixhosa_011,34,[n] nye [s] chaphaza mbini chaphaza mbini chaphaza [n] nye mbini
isixhosa_039_27_559,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Xho.1.0\audio\isixhosa_039\isixhosa_039_27.wav,5.84,isixhosa_039,33,nanku nje nonyawuza ekubizile namhlanje
isixhosa_193_26_560,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Xho.1.0\audio\isixhosa_193\isixhosa_193_26.wav,10.52,isixhosa_193,20,[n] kubizwe izizwe [s] zonke mazibekho sisistoba [n] nejwanga esingabakho esinga [n] esibangakho
isixhosa_047_07_561,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Xho.1.0\audio\isixhosa_047\isixhosa_047_07.wav,1.06,isixhosa_047,30,anditshatile
isixhosa_040_25_562,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Xho.1.0\audio\isixhosa_040\isixhosa_040_25.wav,5.97,isixhosa_040,35,[n] uthe ebayame ngothango [n] wesuka wawa [n]
isixhosa_089_04_563,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Xho.1.0\audio\isixhosa_089\isixhosa_089_04.wav,1.81,isixhosa_089,30,ngomnxeba waphantsi
isixhosa_042_07_564,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Xho.1.0\audio\isixhosa_042\isixhosa_042_07.wav,1.43,isixhosa_042,30,[um] ang'shatile
isixhosa_115_06_565,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Xho.1.0\audio\isixhosa_115\isixhosa_115_06.wav,4.62,isixhosa_115,19,umhla wamashumi asixhenxe kweye kweyomqungu
isixhosa_175_03_566,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Xho.1.0\audio\isixhosa_175\isixhosa_175_03.wav,1.36,isixhosa_175,23,ngowasetyhini
isixhosa_069_19_567,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Xho.1.0\audio\isixhosa_069\isixhosa_069_19.wav,2.9,isixhosa_069,44,soda siphume nini na kwezi [s] nkohliso
isixhosa_037_30_568,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Xho.1.0\audio\isixhosa_037\isixhosa_037_30.wav,2.29,isixhosa_037,42,[n] camagu mnini nto zonke
isixhosa_174_14_569,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Xho.1.0\audio\isixhosa_174\isixhosa_174_14.wav,8.07,isixhosa_174,26,iziko   lophuhliso lobu lobumanenjara lasemzantsi afrika iriphablikhi yasemzantsi afrika
isixhosa_040_27_570,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Xho.1.0\audio\isixhosa_040\isixhosa_040_27.wav,6.84,isixhosa_040,35,[s] uphuma esizalwa es esizalweni sikabani na
isixhosa_184_25_571,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Xho.1.0\audio\isixhosa_184\isixhosa_184_25.wav,2.73,isixhosa_184,35,uze uwuthwale [n] ngokukhalipha umnqamlezo wakho
isixhosa_079_23_572,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Xho.1.0\audio\isixhosa_079\isixhosa_079_23.wav,7.52,isixhosa_079,25,yiyekeni yothi kanti ixela isayi isanga
isixhosa_042_10_573,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Xho.1.0\audio\isixhosa_042\isixhosa_042_10.wav,3.91,isixhosa_042,30,[n] umkhono umkhondo emva kwentsimbi yesithathu
isixhosa_067_11_574,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Xho.1.0\audio\isixhosa_067\isixhosa_067_11.wav,5.84,isixhosa_067,40,m e k a l e l o
isixhosa_132_12_575,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Xho.1.0\audio\isixhosa_132\isixhosa_132_12.wav,2.96,isixhosa_132,32,ok umhla wesihlanu isilimela
isixhosa_119_17_576,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Xho.1.0\audio\isixhosa_119\isixhosa_119_17.wav,5.48,isixhosa_119,51,icuba eli yinto abayithanda bonke
isixhosa_120_19_577,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Xho.1.0\audio\isixhosa_120\isixhosa_120_19.wav,11.71,isixhosa_120,49,akubanga phi seva kuhlokoma ixilongo sabona kwalapho abamhlophe
isixhosa_083_12_578,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Xho.1.0\audio\isixhosa_083\isixhosa_083_12.wav,2.54,isixhosa_083,52,[um] umhla wesithoba [n] kweyekhala
isixhosa_021_28_579,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Xho.1.0\audio\isixhosa_021\isixhosa_021_28.wav,15.35,isixhosa_021,34,isinqola mthi esithis esi sathi gangxa [n] kumkhoba owawusehlathini [n] saza sadola asaba sagqitha
isixhosa_063_27_580,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Xho.1.0\audio\isixhosa_063\isixhosa_063_27.wav,9.1,isixhosa_063,46,yachopha yaza yajonga empumalanga ndabona sele intywizisa [n] iinyembezi ibuye izisule
isixhosa_121_20_581,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Xho.1.0\audio\isixhosa_121\isixhosa_121_20.wav,3.33,isixhosa_121,39,akukho cebo ke [s] lakha lacetywa kungatshaywanga
isixhosa_207_08_582,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Xho.1.0\audio\isixhosa_207\isixhosa_207_08.wav,0.99,isixhosa_207,21,e klerksdorp
isixhosa_108_25_583,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Xho.1.0\audio\isixhosa_108\isixhosa_108_25.wav,5.02,isixhosa_108,24,kolu hambo ke kuhanjwa kancinane
isixhosa_197_12_584,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Xho.1.0\audio\isixhosa_197\isixhosa_197_12.wav,3.0,isixhosa_197,30,mhla weshumi elinesibini [n] kweyedwarha
isixhosa_018_12_585,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Xho.1.0\audio\isixhosa_018\isixhosa_018_12.wav,1.37,isixhosa_018,nan,tlase e lelanga layo
isixhosa_100_06_586,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Xho.1.0\audio\isixhosa_100\isixhosa_100_06.wav,2.3,isixhosa_100,60,[n] twelve february nineteen fourty [n] seven
isixhosa_010_15_587,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Xho.1.0\audio\isixhosa_010\isixhosa_010_15.wav,4.66,isixhosa_010,Not Available,langa alithethi nto kanti liyolela ngezimnandi nezimbi
isixhosa_079_01_588,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Xho.1.0\audio\isixhosa_079\isixhosa_079_01.wav,1.09,isixhosa_079,25,[n] sisixhosa
isixhosa_108_12_589,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Xho.1.0\audio\isixhosa_108\isixhosa_108_12.wav,18.34,isixhosa_108,24,[s] iqanda isibhozo sithandathu ntlanu mbini umvo sithandathu ntandathu ntlanu iqanda
isixhosa_167_14_590,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Xho.1.0\audio\isixhosa_167\isixhosa_167_14.wav,3.66,isixhosa_167,26,isebe lezemfundo [n] iriphablikhi yasemzantsi afrika
isixhosa_118_03_591,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Xho.1.0\audio\isixhosa_118\isixhosa_118_03.wav,1.23,isixhosa_118,25,[s] ndingumntu wasetyhini ma
isixhosa_176_04_592,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Xho.1.0\audio\isixhosa_176\isixhosa_176_04.wav,1.04,isixhosa_176,24,[s] ngowam [n] bawa phantsi
isixhosa_004_29_593,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Xho.1.0\audio\isixhosa_004\isixhosa_004_29.wav,6.9,isixhosa_004,35,[s] yarola ingcola yayifumbathisa esandleni sokunene kuntimbo
isixhosa_109_01_594,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Xho.1.0\audio\isixhosa_109\isixhosa_109_01.wav,1.42,isixhosa_109,15,[n] sisixhosa
isixhosa_108_13_595,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Xho.1.0\audio\isixhosa_108\isixhosa_108_13.wav,26.59,isixhosa_108,24,isebe [n] [s] lezenzululwazi ne [n] noi nezenkcubabuchopho [n] kwi kumz k kumzantsi [s] we afrika
isixhosa_115_17_596,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Xho.1.0\audio\isixhosa_115\isixhosa_115_17.wav,4.36,isixhosa_115,19,wasele esuka ungqika emgodusa ututula
isixhosa_033_16_597,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Xho.1.0\audio\isixhosa_033\isixhosa_033_16.wav,2.31,isixhosa_033,27,yabanga usizi lento
isixhosa_045_26_598,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Xho.1.0\audio\isixhosa_045\isixhosa_045_26.wav,8.29,isixhosa_045,50,ngeli xesha ke uwele wayengasekho [n] kuba kwakuthiwa ma kakhe agoduke kusavanwa
isixhosa_113_29_599,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Xho.1.0\audio\isixhosa_113\isixhosa_113_29.wav,5.52,isixhosa_113,39,simvile kwiincwina zobomi [n] obungcungcuthekayo
isixhosa_205_09_600,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Xho.1.0\audio\isixhosa_205\isixhosa_205_09.wav,2.35,isixhosa_205,38,ndihlala epitoli
isixhosa_054_20_601,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Xho.1.0\audio\isixhosa_054\isixhosa_054_20.wav,3.42,isixhosa_054,18,ze nililumkele eliqhosha
isixhosa_163_01_602,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Xho.1.0\audio\isixhosa_163\isixhosa_163_01.wav,0.56,isixhosa_163,46,ixhosa
isixhosa_086_24_603,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Xho.1.0\audio\isixhosa_086\isixhosa_086_24.wav,6.37,isixhosa_086,25,niya kuvuna ebenikuhlwayele
isixhosa_035_28_604,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Xho.1.0\audio\isixhosa_035\isixhosa_035_28.wav,3.83,isixhosa_035,42,izwi lakhe lavakala phakathi [s] kwelenge nesandlulube
isixhosa_083_16_605,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Xho.1.0\audio\isixhosa_083\isixhosa_083_16.wav,3.67,isixhosa_083,52,[s] uyikhuleke uyikhulekele intombazana
isixhosa_144_03_606,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Xho.1.0\audio\isixhosa_144\isixhosa_144_03.wav,1.91,isixhosa_144,39,ndiyindoda [n] ndo
isixhosa_015_09_607,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Xho.1.0\audio\isixhosa_015\isixhosa_015_09.wav,8.46,isixhosa_015,Not Available,[s] u m pha [s] thi swa [n]
isixhosa_155_22_608,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Xho.1.0\audio\isixhosa_155\isixhosa_155_22.wav,2.43,isixhosa_155,18,ungadlala nayo [s] nje ngentaka
isixhosa_073_20_609,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Xho.1.0\audio\isixhosa_073\isixhosa_073_20.wav,6.33,isixhosa_073,32,kanti ngoku uze se uze sele ecinge icebo lokuyilwa lenkunz
