ID,wav,duration,spk_id,age,transcript
isizulu_160_12_355,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Zul.1.0\audio\isizulu_160\isizulu_160_12.wav,14.65,isizulu_160,11,yiqanda [n] [um] yinye kunye kune yiqanda ku kune kune qanda kuthathu kuthathu [um] shagalolunye
isizulu_114_17_356,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Zul.1.0\audio\isizulu_114\isizulu_114_17.wav,4.8,isizulu_114,29,izinto zokuhambisa isidumbu nomufi zibiza enye imali
isizulu_153_25_357,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Zul.1.0\audio\isizulu_153\isizulu_153_25.wav,9.22,isizulu_153,27,wayefike kahle nje futhi kungolwesithathu engekho umakhambule nezingane enezingane nje kuphela
isizulu_038_05_358,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Zul.1.0\audio\isizulu_038\isizulu_038_05.wav,1.73,isizulu_038,45,two two one [n] three nine
isizulu_002_01_359,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Zul.1.0\audio\isizulu_002\isizulu_002_01.wav,0.84,isizulu_002,Not Available,sizul
isizulu_122_01_360,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Zul.1.0\audio\isizulu_122\isizulu_122_01.wav,0.72,isizulu_122,18,is'zulu
isizulu_116_03_361,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Zul.1.0\audio\isizulu_116\isizulu_116_03.wav,0.63,isizulu_116,42,ngowesilisa
isizulu_080_12_362,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Zul.1.0\audio\isizulu_080\isizulu_080_12.wav,8.44,isizulu_080,23,uzibandl [um] [um] mashumi [s] asithathu nalinye [s] [s] uzibandle
isizulu_154_12_363,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Zul.1.0\audio\isizulu_154\isizulu_154_12.wav,3.98,isizulu_154,22,[n] amashumi amabili nanye uzibandlela
isizulu_043_13_364,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Zul.1.0\audio\isizulu_043\isizulu_043_13.wav,11.57,isizulu_043,21,[s] kune kumbili [n] isithupha isihlanu [n] kune isihlanu isihlanu nane [n]
isizulu_047_06_365,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Zul.1.0\audio\isizulu_047\isizulu_047_06.wav,2.0,isizulu_047,38,fourteen march [n] nineteen sixty nine
isizulu_149_09_366,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Zul.1.0\audio\isizulu_149\isizulu_149_09.wav,1.95,isizulu_149,36,[s] nghlala edolobheni lase brakpan
isizulu_178_22_367,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Zul.1.0\audio\isizulu_178\isizulu_178_22.wav,10.15,isizulu_178,47,izimemo ze zemishado n namacece okuba okubangaza zingathunyelwa ngamakhadi
isizulu_053_30_368,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Zul.1.0\audio\isizulu_053\isizulu_053_30.wav,26.32,isizulu_053,44,lokhu [n] ukungefani makuvele [n] makuvele olimini olusetshenzis swayo nas [um] nendlela okubolekwe ngayo inkulumo
isizulu_063_16_369,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Zul.1.0\audio\isizulu_063\isizulu_063_16.wav,4.46,isizulu_063,23,basuka erefidimi bamisa ehlane lasesinayi
isizulu_132_24_370,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Zul.1.0\audio\isizulu_132\isizulu_132_24.wav,3.99,isizulu_132,55,nempela bacaca futhi kuwona amadwala
isizulu_147_28_371,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Zul.1.0\audio\isizulu_147\isizulu_147_28.wav,4.25,isizulu_147,38,isalakutshelwa sibona ngomopho baba kathoko
isizulu_097_19_372,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Zul.1.0\audio\isizulu_097\isizulu_097_19.wav,7.89,isizulu_097,35,ngakusasa nxa [s] sekusile amadoda amadoda amukiswa wona nezimbongolo zawo
isizulu_004_21_373,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Zul.1.0\audio\isizulu_004\isizulu_004_21.wav,7.66,isizulu_004,31,laba bangabantwana baka ana [n] ngodishani no oholibana indodakazi ka ana
isizulu_129_01_374,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Zul.1.0\audio\isizulu_129\isizulu_129_01.wav,0.96,isizulu_129,25,[n] isizulu [n]
isizulu_080_17_375,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Zul.1.0\audio\isizulu_080\isizulu_080_17.wav,8.63,isizulu_080,23,yakhuluma yodwa indoda impela ithemba [n] kalibulali ufile u entororo
isizulu_146_21_376,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Zul.1.0\audio\isizulu_146\isizulu_146_21.wav,3.94,isizulu_146,19,qede ithi angikufuni njalo ukusukelwa
isizulu_152_26_377,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Zul.1.0\audio\isizulu_152\isizulu_152_26.wav,6.88,isizulu_152,28,ngabe unelinye [s] is isu olicabangayo yini tanjewo
isizulu_144_20_378,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Zul.1.0\audio\isizulu_144\isizulu_144_20.wav,14.34,isizulu_144,18,[s] ngesuku losishaka lombili umagaliyeli indodana kaphedashuri umholi wabantwana [s] bakwamanase wafa usamla [s] waserebo waserehoboti ngase mfulweni waba inkosi es esikhundleni sakhe
isizulu_039_07_379,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Zul.1.0\audio\isizulu_039\isizulu_039_07.wav,1.12,isizulu_039,40,cha [n] angishadile
isizulu_115_15_380,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Zul.1.0\audio\isizulu_115\isizulu_115_15.wav,3.79,isizulu_115,48,kwaba ngukuhlwa kwaba ngukusa usuku lwesithupha
isizulu_053_25_381,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Zul.1.0\audio\isizulu_053\isizulu_053_25.wav,13.35,isizulu_053,44,mtshele ukuthi asi a asizosatshiswa [s] [um] ngegama likankulunkulu [s] thina
isizulu_163_05_382,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Zul.1.0\audio\isizulu_163\isizulu_163_05.wav,3.21,isizulu_163,40,[n] two one two [s] one six six [s] [um]
isizulu_095_06_383,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Zul.1.0\audio\isizulu_095\isizulu_095_06.wav,1.83,isizulu_095,21,[s] [um] eleven [n] october
isizulu_152_28_384,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Zul.1.0\audio\isizulu_152\isizulu_152_28.wav,13.99,isizulu_152,28,ukhuleka ukhuleka nje ulokhu eqo u eqo eqongqotha i idwa idwala le leli ngodondolo lwakhe
isizulu_051_26_385,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Zul.1.0\audio\isizulu_051\isizulu_051_26.wav,10.12,isizulu_051,32,[s] [n] uma zifuna [n] ukudla ekuseni bese [s] kwengezwa [n] ngamasi i imali yokudla
isizulu_032_24_386,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Zul.1.0\audio\isizulu_032\isizulu_032_24.wav,8.64,isizulu_032,19,wo phela lowo umna umna mntanami usaba ukugana
isizulu_062_21_387,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Zul.1.0\audio\isizulu_062\isizulu_062_21.wav,5.06,isizulu_062,38,[n] emuva kwesikhashana bazibona sebege gebise amakhanda kanye kanye
isizulu_004_30_388,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Zul.1.0\audio\isizulu_004\isizulu_004_30.wav,8.76,isizulu_004,31,kukhona okuthile okubi okubi ez ezikuqondile ngale ngalelisu [n] lazo lamazwi uyawacabanga akaze akawaphimisel
isizulu_090_23_389,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Zul.1.0\audio\isizulu_090\isizulu_090_23.wav,6.65,isizulu_090,20,umfanyana ongumfowabo kankazana [n] waselizwa lelizwi ukuthi noma kungathiwani elikadadewabo
isizulu_087_24_390,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Zul.1.0\audio\isizulu_087\isizulu_087_24.wav,5.4,isizulu_087,Not Available,[s] bafike bama phambi kwanatana bakhophozela kuhle kwentombi ibona [n] iso
isizulu_139_06_391,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Zul.1.0\audio\isizulu_139\isizulu_139_06.wav,2.41,isizulu_139,36,nineteen seventy one ten twenty three
isizulu_163_01_392,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Zul.1.0\audio\isizulu_163\isizulu_163_01.wav,1.05,isizulu_163,40,[n] ngikhulim' isizu
isizulu_168_17_393,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Zul.1.0\audio\isizulu_168\isizulu_168_17.wav,4.8,isizulu_168,21,lolu hlobo lo [n] lubhalwe ngendlela ethiwa [n] yiphrosi
isizulu_037_19_394,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Zul.1.0\audio\isizulu_037\isizulu_037_19.wav,10.21,isizulu_037,52,isichazi mazwi kulolu limi ngesa ngesikabrusciotto esaphuma ngo
isizulu_120_19_395,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Zul.1.0\audio\isizulu_120\isizulu_120_19.wav,4.03,isizulu_120,17,wezwakala esethi hhayi impela unenhliziyo enhle
isizulu_029_10_396,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Zul.1.0\audio\isizulu_029\isizulu_029_10.wav,2.35,isizulu_029,22,yikwata yehora emva kweshumi nane [n]
isizulu_104_11_397,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Zul.1.0\audio\isizulu_104\isizulu_104_11.wav,9.96,isizulu_104,17,si [n] y u o u k [n] u o [s] u b u o u h u e [n] u k u a [n] u y u [n] a
isizulu_071_10_398,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Zul.1.0\audio\isizulu_071\isizulu_071_10.wav,1.93,isizulu_071,21,[s] l o [n] seligamenxe elesine
isizulu_125_12_399,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Zul.1.0\audio\isizulu_125\isizulu_125_12.wav,2.8,isizulu_125,51,[n] neskhombisa [n] umandulo
isizulu_068_03_400,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Zul.1.0\audio\isizulu_068\isizulu_068_03.wav,1.04,isizulu_068,49,silisa
isizulu_158_05_401,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Zul.1.0\audio\isizulu_158\isizulu_158_05.wav,3.78,isizulu_158,Not Available,[n] two two two one fifty
isizulu_193_25_402,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Zul.1.0\audio\isizulu_193\isizulu_193_25.wav,3.46,isizulu_193,38,ntombela yini yona leyonto ukwehla [n] kwemali
isizulu_195_14_403,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Zul.1.0\audio\isizulu_195\isizulu_195_14.wav,3.88,isizulu_195,52,umnyango wemisebenzi kahulumeni [n] emiphakathini
isizulu_137_03_404,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Zul.1.0\audio\isizulu_137\isizulu_137_03.wav,1.56,isizulu_137,28,ngingowesifazane [n]
isizulu_115_26_405,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Zul.1.0\audio\isizulu_115\isizulu_115_26.wav,7.83,isizulu_115,48,laba bangabantwana baka ana ngo ngo dishani no oholibhama indo indodakazi ka ana
isizulu_174_03_406,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Zul.1.0\audio\isizulu_174\isizulu_174_03.wav,1.03,isizulu_174,23,[n] owesilisa
isizulu_130_20_407,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Zul.1.0\audio\isizulu_130\isizulu_130_20.wav,4.16,isizulu_130,25,tajewo ukwanda kwaliwa ngumthakathi mpela
isizulu_167_13_408,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Zul.1.0\audio\isizulu_167\isizulu_167_13.wav,13.34,isizulu_167,19,qanda [n] isikhombisa yiqanda kunye iqanda kuthathu isikhombisa [n] kune kubili kunye
isizulu_049_25_409,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Zul.1.0\audio\isizulu_049\isizulu_049_25.wav,6.13,isizulu_049,21,lona iqanda lelo bazolithatha kanjani [n] ngaphansi kokhozi lwensi
isizulu_065_06_410,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Zul.1.0\audio\isizulu_065\isizulu_065_06.wav,6.63,isizulu_065,21,shumi [s] nesithupa enyangeni [n] kancwaba [s] ngo nineteen eighty three
isizulu_169_12_411,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Zul.1.0\audio\isizulu_169\isizulu_169_12.wav,2.96,isizulu_169,25,[n] z a k u d a l a
isizulu_188_06_412,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Zul.1.0\audio\isizulu_188\isizulu_188_06.wav,0.92,isizulu_188,25,ngeyi fourteen
isizulu_126_14_413,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Zul.1.0\audio\isizulu_126\isizulu_126_14.wav,1.85,isizulu_126,51,[n] umnyango wezemihlaba
isizulu_087_28_414,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Zul.1.0\audio\isizulu_087\isizulu_087_28.wav,3.5,isizulu_087,Not Available,[n] umgodi [n] wogage lowo wahlala obala
isizulu_189_12_415,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Zul.1.0\audio\isizulu_189\isizulu_189_12.wav,11.98,isizulu_189,27,[s] [um] is'bili is'hlanu is'khombisa is'bili is'shiyagalombili [n] is'hlanu is'hlanu kuthathu is'shiyagalombili
isizulu_058_06_416,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Zul.1.0\audio\isizulu_058\isizulu_058_06.wav,0.9,isizulu_058,29,nge [s] one october
isizulu_119_21_417,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Zul.1.0\audio\isizulu_119\isizulu_119_21.wav,5.81,isizulu_119,29,wabuza impilo yabo wathi usaphila uyihlo ixhegu enanikhuluma ngalo na
isizulu_065_04_418,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Zul.1.0\audio\isizulu_065\isizulu_065_04.wav,0.73,isizulu_065,21,umakhalekhukhwin
isizulu_170_27_419,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Zul.1.0\audio\isizulu_170\isizulu_170_27.wav,10.18,isizulu_170,50,umhlaba wonke wahalalisela [n] amamelika wetusa nobuqhawe bezinsizwa zakhona
isizulu_087_02_420,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Zul.1.0\audio\isizulu_087\isizulu_087_02.wav,1.13,isizulu_087,Not Available,ngowesilisa
isizulu_132_23_421,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Zul.1.0\audio\isizulu_132\isizulu_132_23.wav,6.22,isizulu_132,55,phela nguwe oyozingela ubulale izinyamazane uma senilambile
isizulu_029_12_422,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Zul.1.0\audio\isizulu_029\isizulu_029_12.wav,4.25,isizulu_029,22,isikhombisa unamhlan [s] u unahlangulana
isizulu_003_14_423,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Zul.1.0\audio\isizulu_003\isizulu_003_14.wav,1.61,isizulu_003,21,umnyango [n] wezokuthutha
isizulu_199_28_424,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Zul.1.0\audio\isizulu_199\isizulu_199_28.wav,4.8,isizulu_199,37,lethiwe hhayi impela kunizumile ukufa vuyiswa
isizulu_037_24_425,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Zul.1.0\audio\isizulu_037\isizulu_037_24.wav,4.43,isizulu_037,52,phela umlomo [n] wenyoni ucije okomcibisholo
isizulu_168_06_426,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Zul.1.0\audio\isizulu_168\isizulu_168_06.wav,3.08,isizulu_168,21,ngo february [n] nineteen eight six
isizulu_059_12_427,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Zul.1.0\audio\isizulu_059\isizulu_059_12.wav,1.91,isizulu_059,41,kuyishumi nanhlanu ulwezi
isizulu_011_17_428,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Zul.1.0\audio\isizulu_011\isizulu_011_17.wav,2.93,isizulu_011,35,mama kwenzenjani dolly mntanami
isizulu_026_10_429,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Zul.1.0\audio\isizulu_026\isizulu_026_10.wav,3.23,isizulu_026,19,[um] [n] yikwata yehora [s] ngaphambi kwehora leshumi nambili
isizulu_196_28_430,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Zul.1.0\audio\isizulu_196\isizulu_196_28.wav,3.92,isizulu_196,24,yena wasala elele ja phezu kwedwala
isizulu_139_23_431,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Zul.1.0\audio\isizulu_139\isizulu_139_23.wav,11.87,isizulu_139,36,nezimpu u nezimpunzi nazo zagxobagxoba okuyizichw [s] okuyizichwe kwafa ucaca
isizulu_162_21_432,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Zul.1.0\audio\isizulu_162\isizulu_162_21.wav,6.76,isizulu_162,51,sithekelile [s] ke nathi ezincwadini eziningi zemfundo
isizulu_086_15_433,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Zul.1.0\audio\isizulu_086\isizulu_086_15.wav,4.72,isizulu_086,35,lwesizulu sinabo nathi ababhali asebelujiyisile ulimi lukamthaniya
isizulu_199_21_434,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Zul.1.0\audio\isizulu_199\isizulu_199_21.wav,3.88,isizulu_199,37,isalakutshelwa sibona ngomopho baba kathoko
isizulu_188_21_435,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Zul.1.0\audio\isizulu_188\isizulu_188_21.wav,9.85,isizulu_188,25,ingelosi kajehova yathi kuye uyishayeleni imbongolo yakho kathathu na
isizulu_118_20_436,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Zul.1.0\audio\isizulu_118\isizulu_118_20.wav,8.3,isizulu_118,39,ingelosi kajehova yathi kuye uyashaye uyishayeleni imbongolo yakho kathathu na
isizulu_010_02_437,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Zul.1.0\audio\isizulu_010\isizulu_010_02.wav,1.04,isizulu_010,22,oh twenty [n] two [n]
isizulu_132_12_438,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Zul.1.0\audio\isizulu_132\isizulu_132_12.wav,2.24,isizulu_132,55,ziyisishagalombili kundasa
isizulu_154_01_439,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Zul.1.0\audio\isizulu_154\isizulu_154_01.wav,0.94,isizulu_154,22,[n] izulu
isizulu_121_12_440,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Zul.1.0\audio\isizulu_121\isizulu_121_12.wav,1.34,isizulu_121,33,fourteen [n] ulwezi
isizulu_139_07_441,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Zul.1.0\audio\isizulu_139\isizulu_139_07.wav,1.08,isizulu_139,36,cha angishada
isizulu_049_16_442,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Zul.1.0\audio\isizulu_049\isizulu_049_16.wav,5.86,isizulu_049,21,liyabusa lapha [s] emadlangaleni lixoxa izinganekwane nalezi ziphicaphicwano
isizulu_009_04_443,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Zul.1.0\audio\isizulu_009\isizulu_009_04.wav,0.99,isizulu_009,28,khal' ekhukhwi
isizulu_123_08_444,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Zul.1.0\audio\isizulu_123\isizulu_123_08.wav,2.9,isizulu_123,50,twenty two february [s] fifty seven
isizulu_094_03_445,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Zul.1.0\audio\isizulu_094\isizulu_094_03.wav,0.76,isizulu_094,47,[n] fazana
isizulu_141_26_446,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Zul.1.0\audio\isizulu_141\isizulu_141_26.wav,6.63,isizulu_141,42,yingakho lezi zifundo zohlelo [n] zibunjwe zaxutshaniswa nokusetshenziswa kolimi oluphilayo
isizulu_177_29_447,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Zul.1.0\audio\isizulu_177\isizulu_177_29.wav,9.96,isizulu_177,24,bheka nje uthe ut utajewo akakabuzwa ubumnandi [s] bokuba yinsizwa yebutho lamamasayi
isizulu_072_04_448,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Zul.1.0\audio\isizulu_072\isizulu_072_04.wav,3.94,isizulu_072,Not Available,[um] [s] [n] cingo olujwayeleki
isizulu_187_27_449,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Zul.1.0\audio\isizulu_187\isizulu_187_27.wav,9.82,isizulu_187,65,kepha u adoni bezeki wabaleka bamxosha bambamba bemnquma izithupha bamnquma izithupha nawoqukula
isizulu_054_10_450,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Zul.1.0\audio\isizulu_054\isizulu_054_10.wav,2.23,isizulu_054,41,yihora lesishagalolunye ezimpondwen [n]
isizulu_156_14_451,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Zul.1.0\audio\isizulu_156\isizulu_156_14.wav,1.42,isizulu_156,42,umnyango wezemfundo
isizulu_105_29_452,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Zul.1.0\audio\isizulu_105\isizulu_105_29.wav,3.97,isizulu_105,31,mamthembu [n] uyabona njengoba ngikutshela nje
isizulu_198_27_453,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Zul.1.0\audio\isizulu_198\isizulu_198_27.wav,3.96,isizulu_198,36,tajewo ukwanda kwaliwa ngumthakathi mpela
isizulu_150_17_454,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Zul.1.0\audio\isizulu_150\isizulu_150_17.wav,8.92,isizulu_150,66,[n] [n] endulondulo izilwane zazihlala esithumuthunywini sehlathi [n] lapho kwakunoju [n] oluningi [n] khona
isizulu_030_11_455,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Zul.1.0\audio\isizulu_030\isizulu_030_11.wav,1.63,isizulu_030,39,[s] zabheka
isizulu_045_29_456,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Zul.1.0\audio\isizulu_045\isizulu_045_29.wav,3.65,isizulu_045,55,kodwa ke iyangixaka mina lendaba [n]
isizulu_015_30_457,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Zul.1.0\audio\isizulu_015\isizulu_015_30.wav,6.15,isizulu_015,42,uyise ezwa esindwa yisithunzi somuntu olapha elawini wavula amehlo kancan
isizulu_066_27_458,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Zul.1.0\audio\isizulu_066\isizulu_066_27.wav,12.63,isizulu_066,22,kwathi u israyeli esenamandla bawasebenzisa amakhanani kepha abawaxoshanga nokuwaxosha
isizulu_130_17_459,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Zul.1.0\audio\isizulu_130\isizulu_130_17.wav,4.92,isizulu_130,25,sewakhetha amaphuzu asemqoka ushiye [n] imininingwane
isizulu_108_01_460,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Zul.1.0\audio\isizulu_108\isizulu_108_01.wav,0.59,isizulu_108,56,isizulu
isizulu_033_20_461,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Zul.1.0\audio\isizulu_033\isizulu_033_20.wav,7.4,isizulu_033,25,kuthe ngenkathi udodayi edla umeromo wacosha itshe
isizulu_099_07_462,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Zul.1.0\audio\isizulu_099\isizulu_099_07.wav,0.77,isizulu_099,41,yebo [n]
isizulu_135_21_463,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Zul.1.0\audio\isizulu_135\isizulu_135_21.wav,11.61,isizulu_135,22,nokho indodana yabaphathizitsha ayamkhumbula ujosefu yam yamkhohlwa
isizulu_123_12_464,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Zul.1.0\audio\isizulu_123\isizulu_123_12.wav,2.21,isizulu_123,50,[um] ishumi nantathu kuncwaba
isizulu_192_03_465,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Zul.1.0\audio\isizulu_192\isizulu_192_03.wav,1.2,isizulu_192,40,wesilisa [n]
isizulu_185_28_466,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Zul.1.0\audio\isizulu_185\isizulu_185_28.wav,8.55,isizulu_185,63,abantwana bakwajosefa omanase noefrayimi base belidla ifa labo
isizulu_124_20_467,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Zul.1.0\audio\isizulu_124\isizulu_124_20.wav,5.65,isizulu_124,53,emva kokuthola lezi zinto wayo wayeseyocambalala phansi [s] kwemithi
isizulu_034_12_468,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Zul.1.0\audio\isizulu_034\isizulu_034_12.wav,4.26,isizulu_034,57,ishumi [s] bili kunhlangulana
isizulu_167_09_469,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Zul.1.0\audio\isizulu_167\isizulu_167_09.wav,1.02,isizulu_167,19,e daveyton
isizulu_075_19_470,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Zul.1.0\audio\isizulu_075\isizulu_075_19.wav,8.09,isizulu_075,35,[n] laze lafika lama ngasefokozini lapho [n] uchakijana ayeqonde ukuba lime khon
isizulu_001_13_471,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Zul.1.0\audio\isizulu_001\isizulu_001_13.wav,7.13,isizulu_001,46,zero three one zero two [n] four five three four three
isizulu_181_03_472,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Zul.1.0\audio\isizulu_181\isizulu_181_03.wav,0.76,isizulu_181,38,[n] ngingowesifazan
isizulu_022_30_473,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Zul.1.0\audio\isizulu_022\isizulu_022_30.wav,6.37,isizulu_022,46,mkhulu umsebenzi ongenziwa yilaba bantu kucabanga lomholi
isizulu_092_14_474,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Zul.1.0\audio\isizulu_092\isizulu_092_14.wav,5.08,isizulu_092,57,[n] isevisi yezomshoshaphansi yeningizimu afrika
isizulu_106_14_475,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Zul.1.0\audio\isizulu_106\isizulu_106_14.wav,2.48,isizulu_106,35,umnyango wezentuthuko yabantu [n]
isizulu_039_05_476,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Zul.1.0\audio\isizulu_039\isizulu_039_05.wav,4.65,isizulu_039,40,[n] kubili kubili kubili kune yiqanda
isizulu_058_15_477,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Zul.1.0\audio\isizulu_058\isizulu_058_15.wav,8.2,isizulu_058,29,[n] [s] uyise e [um] uyise [n] ese esindwa yisithunzi somuntu olapho elawini wavula amehlo kancane
isizulu_114_27_478,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Zul.1.0\audio\isizulu_114\isizulu_114_27.wav,5.05,isizulu_114,29,sondela lapha kimi ndodana ungizekele ngoyihlo
