File ID,Subfolder,Transcription
isindebele_037_16,isindebele_037,"itjho ilori bekuthi puke, intuthu [n], inga, kubaswe imbawula."
isindebele_037_17,isindebele_037,"khulukhulu kulinywa, iimfundafunda, eminengi yemirho-, yemirorho, njengesipinitjhi, ikhabitjhi, iinkhwende nokunye."
isindebele_037_18,isindebele_037,"yindlondlo bayitjhiye, eyabhala, kwabamhlophe yabhal- yabhale, eentabeni, zakoSoSinodolo, mhla, kunguJimsoni."
isindebele_037_19,isindebele_037,"ngelanga elilande-, ngelanga elilandelako, sakhwela, ngeembhesi zethu."
isindebele_037_20,isindebele_037,"alinge ukutjheja bona, akukho, okonakeleko na."
isindebele_037_21,isindebele_037,"izokutholakala, ngokobana, umntwana, aye esikolwe-."
isindebele_037_22,isindebele_037,"ngalokho, ngibuhlungu, ngombana, sengiza, nje, namhlanje sekonake-."
isindebele_037_23,isindebele_037,"phela nange, bakudzwebula, ngokobana, ungahlali la, kwaNdebele, namabi- nemibili, iminyaka, ungayiqeda ngaphaka-."
isindebele_037_24,isindebele_037,"singamane simbawele, indawana yokufihla ihloko ngale, ngeMkobola [n], amalangana, kuphendula uMasa-."
isindebele_037_25,isindebele_037,"obekakhona, wayokufuna umsebe-, lezi, ezilayitjhiweko iinkomo, ngizibona, zitjhayi-."
isindebele_037_26,isindebele_037,"mbala, uMasango atjho bona, kuncono bayomtjhiya, kwamzawakhe, uSoLiseni, owakhe la, eMkobo-."
isindebele_037_27,isindebele_037,"khona ngizakuqonda koke, ngumazo anginikela ukuphil-, ngifunde ukwazi, njengekutani."
isindebele_037_28,isindebele_037,"okuqakathekileko, kukobana, ngaphakathi, kwevumelwano, phakathi, sikghona nokuthola, ifanana mdumo."
isindebele_037_29,isindebele_037,"amapholisa, wekhethu la, adlange khu-."
isindebele_037_30,isindebele_037,"njengo muntu ogade, azumela, lokha, nezwa umbiko lo, wabe, angakambathi, nakuhle."
isindebele_038_01,isindebele_038,[n] -siNdebele.
isindebele_038_02,isindebele_038,"ngineminyaka ematjhumi amathathu, nesithandathu."
isindebele_038_03,isindebele_038,[n] ngimumuntu wembaji.
isindebele_038_04,isindebele_038,ngikhuluma emtatweni wangekhaya.
isindebele_038_05,isindebele_038,"kubili, -qatjhazi, kunye, liqatjhazi, umuda [n], kuthathu, sithandathu."
isindebele_038_06,isindebele_038,"[n] ngibelethwe, mhlazana amalanga, alisumi nekhomba kuSinyikhaba."
isindebele_038_07,isindebele_038,iye [n] ngitjhadi-.
isindebele_038_08,isindebele_038,[n] ngabelethelwa eThabana e- Vasfontein.
isindebele_038_09,isindebele_038,ngihlala khona eThabana e- [n] Vasfontein.
isindebele_038_10,isindebele_038,"mizuzu elitjhumi nahlanu, ngaphambi kobana kubethe i-iri lesikhombisa."
isindebele_038_11,isindebele_038,"U, Q, A, L, E."
isindebele_038_12,isindebele_038,lilanga elimatjhumi amabili nane kuNtaka.
isindebele_038_13,isindebele_038,"liqanda, khomba, [n] kunye, kune, kuthathu, kuhlanu, kune, kunye, kukhomba, nesithandathu."
isindebele_038_14,isindebele_038,"umnyango wezokwenjiwa phasi, namandla uMazibuse weSewula Afrika."
isindebele_038_15,isindebele_038,"kusukela emini yekuseni, aboMavela bagijimisane neenkomo kwabe kwaba ngemva kwamadina."
isindebele_038_16,isindebele_038,"ebodeni lapho wabona isithombe esinabantu, abambeswe [n] iimphuraphura."
isindebele_038_17,isindebele_038,angamazi kuhle bona uhlalaphi nguMasango.
isindebele_038_18,isindebele_038,"yesibili, nayo nasi la, ijame khona izele iimbuzi."
isindebele_038_19,isindebele_038,"kodwana indlela, yokutholakala kwayo, [n] wayibeka yaba, nemibandela, ethileko."
isindebele_038_20,isindebele_038,"bathi bangangena ngendlini, kuhlalwe phasi, kuthome, imibuzo efuna iimpendulo [n]."
isindebele_038_21,isindebele_038,"ahlanze njengomuntu osele amanzi wetswayi, nesiwatjho."
isindebele_038_22,isindebele_038,"alinge ukutjela bona, a- akukho okubonakeleko na, okonakeleko na [n]."
isindebele_038_23,isindebele_038,babamkhulu kufanele imvelo i- [n] itjhejwe khulu godu ivikelwe.
isindebele_038_24,isindebele_038,"ugubudu nekghuru bahlezi, ngaphasi komuthi bayacoca, bayaphikisana, bebayaphoqana."
isindebele_038_25,isindebele_038,"imithetho, esahlongozwako, engaphandle, kwetjheduli."
isindebele_038_26,isindebele_038,"ukobana, amhlobo bani wamabizo, siwatlhadlhula [n] ngeengcezu, akhiwe ngazo."
isindebele_038_27,isindebele_038,"nga [um] nangambala, ayithathe athokoze kuVusi, bahlukane, baragele phambili nekhambo, labo, aboKholiwe."
isindebele_038_28,isindebele_038,"la ekhaya nasi ilori, yamapholisa yokuthoma, seyilayitjhe, zoke [n] izimvu."
isindebele_038_29,isindebele_038,"phela nange, bakudzwebula, ngokobana ungow- ungahlali la kwaNdebele, na-, namibili iminyaka ungayiqeda ngaphaka-."
isindebele_038_30,isindebele_038,"njengomuntu ogade azumela, lokha nezwa umbiko lo, wabe, angakambathi nakuhle."
isindebele_039_01,isindebele_039,isiNdebele.
isindebele_039_02,isindebele_039,ngineminyaka amatjhumi amane.
isindebele_039_03,isindebele_039,ngimumuntu wengu-.
isindebele_039_04,isindebele_039,kumalile edinini.
isindebele_039_05,isindebele_039,"sikhala, kubili, liqatjhazi, sikhala, liqatjhazi, kunye, sikhala, matjhumi amathathu nethoba."
isindebele_039_06,isindebele_039,"lisemalangeni alitjhumi nanhlanu, kuRhoboyi."
isindebele_039_07,isindebele_039,awa angakatjhadi.
isindebele_039_08,isindebele_039,eBronghoro eNdedema.
isindebele_039_09,isindebele_039,eSiyabuswa.
isindebele_039_10,isindebele_039,"mizuzu elitjhumi nanhlanu, ngaphambi kobana kubethe i-iri lesihlanu."
isindebele_039_11,isindebele_039,"ngu V, A, N, [um] no E."
isindebele_039_12,isindebele_039,lilanga letjhumi nanye kuMgwengweni.
isindebele_039_13,isindebele_039,"yiqanda, yiqanda, kuhlanu, kuhlanu, kunye, mbili, kunye, bunane, likhomba, kuhlanu."
isindebele_039_14,isindebele_039,"umnyango wokuzisebenza emphakathini, uMazibuse weSewula Afrika."
isindebele_039_15,isindebele_039,"manje ngisafuna ukuyokufuna iresiphi, yamajinja bhasketi [n] kuThandeka, [n] wakwaMdluli."
isindebele_039_16,isindebele_039,lokho ngakutjho naphambilini mhlana ngize noJanson.
isindebele_039_17,isindebele_039,"angeze baya phela ngetlhagwini, ngombana kunezibuko elikhulu lapha, kweyama khona iingulani zikaZomba."
isindebele_039_18,isindebele_039,"ngaphandle kokumotjha isikhathi, asikime uKholiwe, aye ngekamurini, abuye sele aphethe iphepha lemiphumela [n]."
isindebele_039_19,isindebele_039,"isiphakamiso leso, samukelwa [n] ngokomthetho, yihlangano yeenhlangano zababeregi, ngeSewula Afrika, ngoJulayi."
isindebele_039_20,isindebele_039,"sekuthwase, yesibili nayo sebele [n], iyokuphela."
isindebele_039_21,isindebele_039,"sizokubhalelwa, kumphendula mhlana abuyako, nasele asibuza bona wathini."
isindebele_039_22,isindebele_039,"ngelanga elilandelako, unina wavuka [n] ekuseni warurela umsana umdoko [n] wadla wakhamba."
isindebele_039_23,isindebele_039,"ukubamba, iinkulumiswano nokutlikitla iimvumelwano zamazwe, kusemahlombe weKhabinethe."
isindebele_039_24,isindebele_039,"emva kwalokho, wafakela UGiji umoya ngokumgandelela, alise agandelele alise emzimbeni kaGiji."
isindebele_039_25,isindebele_039,"bathi bangangena [n] ngendlini kuhlalwe phasi, kuthome imibuzo efuna iimpendulo."
isindebele_039_26,isindebele_039,"kube khona ukungathembi, kuHleziphi banomrharibakhe uNaKabini."
isindebele_039_27,isindebele_039,"ngathana ungathi kusasa ekuseni uthi rathu, uzongithatha ngiyokubona kwakho la uhlala khona."
isindebele_039_28,isindebele_039,"kokhunye lidla iintanga zomgade, umratha, uburotho, isiphila."
isindebele_039_29,isindebele_039,"asararekile wezwa ilizwi ngemva kwakhe, limkhahlameza bona embathe [n], abophele irogweli ngemva."
isindebele_039_30,isindebele_039,"balayelisane idose ilori kaSkhosana, asale, [n] uMavela."
isindebele_040_01,isindebele_040,[n] isiNdebele.
isindebele_040_02,isindebele_040,masumi amane weminyaka neminyaka [n] elithoba.
isindebele_040_03,isindebele_040,[n] ngingumuntu wengubo.
isindebele_040_04,isindebele_040,ngikhuluma emtatweni wangekhaya.
isindebele_040_05,isindebele_040,"-zi kubili, liqatjhazi kubili, [s] [n] liqatjhazi bese kuba mumuda, [s] kuba matjhumi amane."
isindebele_040_06,isindebele_040,"limhla zimatjhumi amathathu enyangeni kaRhoboyi, [n] onyakeni wekulungwane, [n] amakhulu alithoba namatjhumi amahlanu, nobunane."
isindebele_040_07,isindebele_040,awa.
isindebele_040_08,isindebele_040,"e- Lydenburg, inarha ebayibiza ngokuthi kuMashishini ngesiSuthu."
isindebele_040_09,isindebele_040,[n] e- eSiyabuswa.
isindebele_040_10,isindebele_040,mizuzu elitjhumi nahlanu ngemva kobana kubethe i-iri lesihlanu.
isindebele_040_11,isindebele_040,"N [n], A, Y, I, N, Y, E."
isindebele_040_12,isindebele_040,lilanga letjhumi nanye kuSinyikhaba.
isindebele_040_13,isindebele_040,"lilize [n], kuhlanu, y- yikomba, kuthathu, lilize, lilize, kune, ku bunane, kubili, sihlanu [n]."
isindebele_040_14,isindebele_040,"umnyango wombuso weemfunda namakhaya, uMazibuse weSewula Afrika."
isindebele_040_15,isindebele_040,"[n] ziyifetjheni iingubo zesikolo, abazembathako, [n] nazo zithi ngiyifetjheni."
isindebele_040_16,isindebele_040,"sitjheje khulu bonyana, isiko [n], lihlangana nj- lihlangana njani nomdlalo."
isindebele_040_17,isindebele_040,phela ekhaya bamazi ayokufuna umberego ngePitori [n].
isindebele_040_18,isindebele_040,umphathi webubulo lelo wapha omunye umfundi umgodlana [s] weswigiri.
isindebele_040_19,isindebele_040,ziyifetjheni iingubo zesikolo abazembathako nazo zithi ngiyifetjheni.
isindebele_040_20,isindebele_040,"sitjheje khulu bonyana, isiko, lihlangana njani nomdlalo."
isindebele_040_21,isindebele_040,phela ekhaya bamazi ayokufuna [n] umsebenzi ngePitori [n].
isindebele_040_22,isindebele_040,"ump- umphathi webubulo lelo, wapha omunye umfundi umgodlana weswigiri."
isindebele_040_23,isindebele_040,"abe aphethe ngokuthi, nakukube uMarikiriki nguye utitjherehloko [n], weMavusabesala, yena [n] uyalayelisa."
isindebele_040_24,isindebele_040,"ngeqiniso, sathola ngiqinisile, kunzima tshu emehlwenami."
isindebele_040_25,isindebele_040,"[n] ithi ingathengiswa imali yakhona ifakwe kileyo [n], abe- abekanayo esa- asaphila."
isindebele_040_26,isindebele_040,"ngikho lokhu [n], obekumenza afune ngathana imizabo, uyayazi."
isindebele_040_27,isindebele_040,"abuyele ngendlini la [n], [n] bekahlezi khona."
isindebele_040_28,isindebele_040,"[n] nokudla balinga ngawo woke amandla bona [n], alale adlile."
isindebele_040_29,isindebele_040,"ngilokhu esikwaziko umfundi nangabe uyakghona ukulalela imilayo, iimemezelo, nokuphendula [n] ngefanelo."
isindebele_040_30,isindebele_040,"[n] bathi banganeliseka ngenhlathulu- ngehlathululo kaDladla [n], uGotjiwe abawe [n] isiphande."
isindebele_041_01,isindebele_041,siNdebele.
isindebele_041_02,isindebele_041,ngineminyaka ematjhumi amabili.
isindebele_041_03,isindebele_041,muntu [n] wembaji.
isindebele_041_04,isindebele_041,malile [n] edinini.
isindebele_041_05,isindebele_041,"kunye [n], liqatjhaza, kunye, [s] liqatjhaza, kunye, sikhala, kune [n] [s] [um] m- matjhumi amane nane [n] nanye [s]."
isindebele_041_06,isindebele_041,"mhlazana amalanga amatjhumi, nantathu kuKhukhulamungu, enyakeni oyikulungwane namakhulu, alithoba namatjhumi abunane [n] nekhomba."
isindebele_041_07,isindebele_041,awa.
isindebele_041_08,isindebele_041,eSiyabuswa [n].
isindebele_041_09,isindebele_041,[n] eSiyabuswa.
isindebele_041_10,isindebele_041,"mizuzu elitjhumi nahlanu ngaphambi [n], kobana kubethe i-iri [n], lesithandathu."
isindebele_041_11,isindebele_041,"[n] [s] W, A, Z, A, M, A [n]."
isindebele_041_12,isindebele_041,lilanga lesithandathu kuVelabahlinze.
isindebele_041_13,isindebele_041,"yiqanda, sithandathu, kuthathu, kuthoba, yithoba, sithandathu, kuhlanu, sithandathu kubili kune."
isindebele_041_14,isindebele_041,"ukuthintanisa kombuso [n], uMazibuse weSewula Afrika."
isindebele_041_15,isindebele_041,"uyokubona [n] nawusala la [s], uzokukghona nokulalela umoya bona [n] uvunguzela ngaphi [n]."
isindebele_041_16,isindebele_041,"[n] yafike yaqondama [n] esiginindeni [n], [n] ngesinceleni sikaZomba."
isindebele_041_17,isindebele_041,nangambala ayithathe athokoze kuVusi bahlukane baragele phambili nekhambo labo aboKholiwe.
isindebele_041_18,isindebele_041,nekampa leyo kaSkhosana eneenkomo akayazi.
isindebele_041_19,isindebele_041,"nawuzikhohlisa uwedwa, ungabe uthi uJuguja akhange, akhe [n] agadange [n] esikolweni."
isindebele_041_20,isindebele_041,"udadwabo lomsanyana loyo wanikela unina, umntwana loyo bona amkhulis- amkhulisele indodakazi yabo."
isindebele_041_21,isindebele_041,"manje, ngokubanjwa ngezinye iimfiso zabantu abahlakanipha njengendoda ya- yakwakho uBongwe [n] lo, ngo [n] ngahluleka."
isindebele_041_22,isindebele_041,"[n] zama ukufaka ngapha ngaphakathi izinto ezithinta ilizwe loke, njengobuqhaka, nobugebengu [n]."
isindebele_041_23,isindebele_041,"ngelanga elilandelako sakhwela ngebhesini, ngeembhesini [n] zeth-."
isindebele_041_24,isindebele_041,"wathi yena uzolinga, ukuwuphungula kodwana angekhe awuqede, ngombana amandlakhe, ngewedlhamedlhu."
isindebele_041_25,isindebele_041,"[n] nje mina nginombono wokobana [n], singaze silinge, siyokufika naye [n], [n] eBhundu."
isindebele_041_26,isindebele_041,"khona [n] ngizakuqonda koke [n], ngumazo [n], ngumazo nginikele ukuphila, [n] ngifunduk- [n] ngifundukwazi n- njengekutani."
isindebele_041_27,isindebele_041,[n] udade wakhambela futhi ekwendeni.
isindebele_041_28,isindebele_041,"kuthe asajamile yadlula iteksi wezwa, arhuwelela uKholiwe, bekumsana omunye abafunda naye ngeVista."
isindebele_041_29,isindebele_041,"amapholisa wekhethu la, adlange kwenya."
isindebele_041_30,isindebele_041,"babamkhulu, kufanele imvelo itjhejwe khulu godu ivikelwe."
isindebele_042_01,isindebele_042,ngu siNdeben-.
isindebele_042_02,isindebele_042,[n] ama amatjhumi amabili nanye.
isindebele_042_03,isindebele_042,[n] wembaji.
isindebele_042_04,isindebele_042,"[n] kunye, [um] liqatjhazi, kunye, liqatjhaza, [n] kubili yisikhala amatjhumi amane nakubili."
isindebele_042_05,isindebele_042,"elangeni ema- elimatjhi amabili nanye kuNtaka enyakeni oyikulungwane yinye namakhulu alithoba namatjhumi alithoba, nanye."
isindebele_042_06,isindebele_042,[n] esibhedlela sase- Dennilton.
isindebele_042_07,isindebele_042,angikatjhadi awa angikatjha- [n].
isindebele_042_08,isindebele_042,[n] ePitori.
isindebele_042_09,isindebele_042,mizuzu elitjhumi nahlanu ngaphambi kobana kubethe i-iri [um] lesikhombisa.
isindebele_042_10,isindebele_042,"I [n], S, E, N, [um] I."
isindebele_042_11,isindebele_042,lilanga elimatjhumi amabili kurhayila.
isindebele_042_12,isindebele_042,"yiqanda, kubili, kunye, yisikhombisa, [um] sithandathu, liqanda, bunane, kubili, sithandathu, [n] liqanda."
isindebele_042_13,isindebele_042,"i-institjuti, yezokuthuthukiswa kwezokuphatha eSewula Afrika uMazibuse weSewula Afri- [n]."
isindebele_042_14,isindebele_042,"[n] ingani abantu besele balambile besele bathomile ukudobhadobha lokho okukghatjiswa ngalo, -kho- ngakho etafuleni."
isindebele_042_15,isindebele_042,mbala nakuyinja ezuma umqasa ngokunukelela umtlhala ube semtlhaleni.
isindebele_042_16,isindebele_042,"kubonakale kancani nokho emehlweni nebusweni bakaNaMtshweni bona zilinga ukuvuthwa iinkophe [n], iinkobe."
isindebele_042_17,isindebele_042,"wabona bonyana, waphunyurha ekhaya uzakufika [n] asitutwana."
isindebele_042_18,isindebele_042,"njengomuntu ogade azumela lokha [n], nezwa umbiko lo [n], wabe angakambathi nakuhle."
isindebele_042_19,isindebele_042,neveni nayo vele sele ifukamela iinkukhu ekhaya.
isindebele_042_20,isindebele_042,"yintonyani engena, emjekeni nakukhiwa utjwala nofana yikapho engena ngemgqonyini nakukhiwa amanzi."
isindebele_042_21,isindebele_042,[n] yosale wena kutjho uMasango ngokurabhela [n].
isindebele_042_22,isindebele_042,uyilayelwa matjhila ngokuthi jika la khamba nje.
isindebele_042_23,isindebele_042,emudeni wesibili sithola izenzukuthi ezigandelela uku uwa kwebhesi [n] ethwele abantu [n].
isindebele_042_24,isindebele_042,"batjho bonyana wenziwa, kukhamba nokunganisana nabantwana beenhloko ezitjhisako ezingakavuth-."
isindebele_042_25,isindebele_042,kuthe bona baqede ukufuza namasenkana wakhona sebawalayitjhile kwabe nelanga selenyukile [n].
isindebele_042_26,isindebele_042,bathome ke ukugijima nommango bavimbana neenkomo.
isindebele_042_27,isindebele_042,"sizowafaka kizo zoke iintolo zala eBhundu bese [n] s-, nakwezinye iindawo."
isindebele_042_28,isindebele_042,ubeke isilevana inga yi- [n] yipongwana kanti [n] ngugalakajana.
isindebele_042_29,isindebele_042,"kileli, kilelo lifa kufuze kube nenani elithileko okufuze sikuthulele- sikulethele lona, njengomkakhe [n]."
isindebele_043_01,isindebele_043,isiNdebele.
isindebele_043_02,isindebele_043,"ngineminyaka engamasumi amathathu, neminane."
isindebele_043_03,isindebele_043,ngingumuntu wengubo.
isindebele_043_04,isindebele_043,ngikhuluma kumaliledinini.
isindebele_043_05,isindebele_043,"kunye, liqatjhazi, kubili, liqatjhazi, kunye, sikhala, amasumi, amane nantathu."
isindebele_043_06,isindebele_043,"lingumhla, amalanga, alitjhumi anyangeni kaTjhirhweni."
isindebele_043_07,isindebele_043,iye ngitjhadile.
isindebele_043_08,isindebele_043,ngabelethelwa endaweni yase- Breyten.
isindebele_043_09,isindebele_043,ngihlala edorobheni laseSiyabuswa.
isindebele_043_10,isindebele_043,mizuzu elitjhumi nanhlanu ngemva kobana kubethe i-iri lesithathu.
isindebele_043_11,isindebele_043,"K, W, A, M, A, K, H, E, T, H, O."
isindebele_043_12,isindebele_043,"lilanga no- nobunane, kuNobayeni."
isindebele_043_13,isindebele_043,"[n] liqanda, kunye, kuhlanu, liqanda, kuthathu, likhomba, kunye, liqanda, likhomba, kuhlanu."
isindebele_043_14,isindebele_043,"[n] umnyango wezokulima, uMazibuse weSewula, Afrika."
isindebele_043_15,isindebele_043,"lithe lingezwa bonyana umnakwabo uthumbile emdlalweni [n] wamaguduva, leqela phezulu isokana [n] langeKosini [n]."
isindebele_043_16,isindebele_043,"yathi utunwana, uGethwe ngetshilani, ngobanyana khange atjelwe ngomhlanga-."
isindebele_043_17,isindebele_043,"ukumthuma, kwakaNaMasilela evikilini umntazana, ahl- ahl- [n] ahlangane nabomma, bambethe ijinifomu, basiya emthandazweni."
isindebele_043_18,isindebele_043,bayathombisa bayalobola benza yoke into efuna ikomo.
isindebele_043_19,isindebele_043,"ukutlola irherho lamabizo, wabavowudi elijayelekileko, lelizweloke, ukutlolisa, iinqhema zepolotiki."
isindebele_043_20,isindebele_043,"ngelanga elilandelako, unina wavuka ekuseni, warurela umsana umdoko, wadla [n] wakhamba."
isindebele_043_21,isindebele_043,"uyokubona nawusala, la uzokukghona, nokulalela umoya bona uvunguzela nga ngakuphi."
isindebele_043_22,isindebele_043,"bathi, banganeliseka, ngehlathululo, kaDladla, uGotjiwe [n] abawe isiphande."
isindebele_043_23,isindebele_043,"sekuthwase yesibili nayo sebele, iyokuphela."
isindebele_043_24,isindebele_043,"[n] ngamane simbawele indawana yokufihla ihloko, ngale ngeMkobola, amalangana, kuphendula uMasango."
isindebele_043_25,isindebele_043,"yindlondlo, bayitjhiye eyabhala kwabamhlophe, yabhala eentabeni, zakoSoSinodolo, mhla kunguJimsoni."
isindebele_043_26,isindebele_043,qalani bona ilanga selenyuke kangangani.
isindebele_043_27,isindebele_043,"isihlahlesi, sabulawa ziimbuzi zakwaNtuli, ngemva kobana zisidle, unyakeni ogadungileko."
isindebele_043_28,isindebele_043,nanje ngisatjho bona abantu banesibindi.
isindebele_043_29,isindebele_043,"angamazi kuhle bona uhlalaphi, uma- nguMasang- [n]."
isindebele_043_30,isindebele_043,"abayibone godu i- Colt iphihlikile, iwele ngedongeni."
isindebele_044_01,isindebele_044,isiNdebele.
isindebele_044_02,isindebele_044,ngineminyaka ematjhumi amathathu nambili.
isindebele_044_03,isindebele_044,[n] ngimumuntu wengubo [n].
isindebele_044_04,isindebele_044,[n] ngikhuluma [n] emtatweni wangekhaya.
isindebele_044_05,isindebele_044,"[n] kunye, [n] liqatjhazi [s], [n] kubili, liqatjhazi, kubili, mumuda [n], kune, kune."
isindebele_044_06,isindebele_044,"li- emalangeni am- e- itjhumi nakune, enyangeni kuKhukhulamungu [s], [n] enyakeni ka, nineteen seventy five."
isindebele_044_07,isindebele_044,angikatjhadi.
isindebele_044_08,isindebele_044,[n] ngabelethelwa e- Kormkrans [n] ngase- Middelburg.
isindebele_044_09,isindebele_044,edorobheni lange Siyabusw-.
isindebele_044_10,isindebele_044,"mizuzu ematjhumi amathathu, ngomva kobana, kubethe i-iri lesine."
isindebele_044_11,isindebele_044,"K, [n] O, K, [n] U, T, H, O, L, [n] A."
isindebele_044_12,isindebele_044,lilanga letjhumi nesithandathu kuNtaka [n].
isindebele_044_13,isindebele_044,"liqanda, kuhlanu, likhomba, sithandathu, likhomba, liqanda, kune, kune, [n] lithoba, kuthathu."
isindebele_044_14,isindebele_044,"umnyango weendaba zebhoduluko nokuvakatjha, [n] uMazibuse weSewula [n] Afrika."
isindebele_044_15,isindebele_044,"ngizakubedlha ngawo iintonga ezihle, [n] umkami azirubele, ngomncamo, [n] iindunwezi, [n] siyozithengisa [s]."
isindebele_044_16,isindebele_044,"manje mina ngingonjani engingo-, [n] engizothathelwa, isiqunto [n] ngepilwami."
isindebele_044_17,isindebele_044,"uyokubona nawusala la, [n] [n] uzokukghona nokulalela umoya bona, uvunguzela ngaphi."
isindebele_044_18,isindebele_044,"nangabe Uskhosana akamazi kuhle, [n] uzazilila."
isindebele_044_19,isindebele_044,"umntazanyana lo, nguKhulelaphi, ngewakwaMkhwebani, [n] uMkgheledzwana, eMkgheledzwana, [n] umzukulwanami nakanje."
isindebele_044_20,isindebele_044,"ugubudu nekghuru [n], bahlezi ngaphasi komuthi, bayacoca, bayaphikisana [n], bebayokuphoqan-."
isindebele_044_21,isindebele_044,"nakuyokulayitjhwa, kuba nguye uMavela odosa phambili."
isindebele_044_22,isindebele_044,"singamrhuga [n], uzosinghwara, [n] isikhumba."
isindebele_044_23,isindebele_044,"[s] baduduzana nje, ilanga naliya, selikhulumisana nabesana ngeenkomo."
isindebele_044_24,isindebele_044,"itjho ilori bekuthi, puke intuthu, inga kubaswe imbawula."
isindebele_044_25,isindebele_044,"lithe lingezwa bonyana umnakwabo uthumbile emdlalweni [n], wamaguduva [n], leqela phezulu isokana langeKosini."
isindebele_044_26,isindebele_044,"ngevama ukuratharathokho vane kunqotjhiswe emuntwini oligugu, nanyana osithwandwa [n], sembongi."
isindebele_044_27,isindebele_044,"uyabona nangazi kwakho, ngazi eplasini angeze ngaba nomraro."
isindebele_044_28,isindebele_044,"[n] ugogo wabona umqasa, weqela ngendleleni [n]."
isindebele_044_29,isindebele_044,"emva kwalokho, sezwakala isilukazi sikhuluma ngelizwi elipholileko sithi [n], mntazana thatha nanti irhabha."
isindebele_044_30,isindebele_044,"isitatimende seKharikhyulamu, esibuyekeziweko, [n] seliZweloke, seGreyidi sinqophe [n] ekuqiniseni ikharikhyulamu [n]."
isindebele_045_01,isindebele_045,isiNdebele.
isindebele_045_02,isindebele_045,"nginamatjhumi amane, neminyaka [n], esithandathu."
isindebele_045_03,isindebele_045,ngingumuntu wembaji [n].
isindebele_045_04,isindebele_045,ngikhuluma kumaliledinini.
isindebele_045_05,isindebele_045,"[n] kubili, liqatjhazi, kunye, liqatjhazi [n], kunye, yisikhala, matjhumi amane, nahlanu."
isindebele_045_06,isindebele_045,"malanga amatjhumi amabili, kuMrhayili, enyakeni wekulungwana yinye namakhulu alithoba, namatjhumi asithandathu nanye."
isindebele_045_07,isindebele_045,iye awa [n] ngitjhadile.
isindebele_045_08,isindebele_045,[um] ngabelethelwa e- Bronkhorstspruit.
isindebele_045_09,isindebele_045,kwaMhlanga.
isindebele_045_10,isindebele_045,"mizuzu ematjhumi amathathu ngemva kokubana, kubethe i-iri lesine."
isindebele_045_11,isindebele_045,"L [n], E, K [n], O, N, D, L, O."
isindebele_045_12,isindebele_045,lilanga lokuthoma [n] kuTjhirhweni.
isindebele_045_13,isindebele_045,"lilize, kubili, kuhlanu [n], kune, kubili, kukhomba, kuthathu, kubili, kuhlanu, kukhomba."
isindebele_045_14,isindebele_045,"Ungqongqotjhe, wezokunghonghoyila, okuzijameleko."
isindebele_045_15,isindebele_045,"thina nabemizini, eneenkukhu sabe sirareka bonyana, [n] amadzinyani, [n] weenkukhu zethu abe aqedwa yini."
isindebele_045_16,isindebele_045,"ngokukhamba [n] kwesikhathi, abantu bathoma ukufuya iinlwana."
isindebele_045_17,isindebele_045,"umuzi kaSkhosana nanyana kaMasango, akawazi."
isindebele_045_18,isindebele_045,"uzibetha isifuba, bonyana imilandu yakhe yoke uzoyivuma."
isindebele_045_19,isindebele_045,"[n] ubuza nje, kusekuseni, unogogwakhe ngekhwitjhini barhamula itiye."
isindebele_045_20,isindebele_045,"inombala onzima, osarulani, ohlaza, omhlophe, obomvu obukhalimako, nohlaza [n] sama- [n]."
isindebele_045_21,isindebele_045,"la nalaphaya, kwabe kubonakala abantwana, beqayeqa, bathatjiswe, bubuhle, behlobo."
isindebele_045_22,isindebele_045,"baduduzana nje, ilanga naliya, selikhulumisana nabesana ngeenkomo."
isindebele_045_23,isindebele_045,"uyokubona nawusala la, uzo- uzokukghona nokulalela [n] umoya bona, [n] uvunguzela, ngaphi."
isindebele_045_24,isindebele_045,"izakhamuzi zalendawo, azisahlaliseki."
isindebele_045_25,isindebele_045,"bathi bangangena ngendlini, kuhlalwe phasi, kuthome imibuzo efuna, iimpendu- [n]."
isindebele_045_26,isindebele_045,"abafundi, bangakhuthazwa, bonyana bazijayeze, ukukhuluma babuze nehlathululo, naba la bangazwisisi khona."
isindebele_045_27,isindebele_045,"isingeniso, kileyondinyana, sizokubamba isigaba sesibili, sobuthakgha, bomlomo obucocwako."
isindebele_045_28,isindebele_045,"ebodeni lapho wabona isithombe esinabantu, abambeswe iimphuraphura."
isindebele_045_29,isindebele_045,"asikwazi bona singenza izinto, njengabesanyana abancani."
isindebele_045_30,isindebele_045,"ngilokhu esikwaziko umfundi nangabe uyakghona, ukulalela imilayo, iimemezelo, nokuphendula, ngefanelo."
isindebele_046_01,isindebele_046,siNdebele.
isindebele_046_02,isindebele_046,"ngineminyaka e-, ematjhumi amane nanye."
isindebele_046_03,isindebele_046,wembaji.
isindebele_046_04,isindebele_046,wangekhaya [n].
isindebele_046_05,isindebele_046,"kubili, liqatjhaza, kunye, liqatjhaza, kubili, mumuda litjhu- matjhumi amane nesithandathu."
isindebele_046_06,isindebele_046,"e mhla zilikhomba enyangeni, [n] kaVelabahlinze, enyakeni [n] wekulungwana yinye [n], namakhulu alithoba [n], amatjhumi asithandathu, [n] nekhomba."
isindebele_046_07,isindebele_046,iye.
isindebele_046_08,isindebele_046,indawo engabethelwa kiyo yi- Nigel.
