File ID,Subfolder,Transcription
siswati_028_17,siswati_028,[n] uyatsandza kugijima [n].
siswati_028_18,siswati_028,"[s] [n] letinye titfombe tebantfu, labangcunu, letatigcwele tipikili tile-, tip- tipikili wonkhe umtimba."
siswati_028_19,siswati_028,"awu, nakunjalo ngisho kutsi, bekufanele bothishela [n], bayonconcotsa, eg- egalajini kutsi, a awu, madvodza kanjani."
siswati_028_20,siswati_028,"ekuseni lokwa, wavuka esaba kutsi emaphoyisa angahle amvimbetele endlini."
siswati_028_21,siswati_028,"sihulahula, semfokati, samutsi ngci, ngesandla, sinye samphakamisela etulu [n], samuhhanhlaka- samuhhanhlata phasi."
siswati_028_22,siswati_028,"oh nato letiMbongi tibhala ngebantfu, tilwane, tilwanyanekati, lutsandvo, kafaka -fa, tikolo, emanyuvesi, netibhedlela."
siswati_028_23,siswati_028,"[n] umukhwa sewuyangena entsanyeni yalomake, ngobe nengati seyiphuma, kakhulu."
siswati_028_24,siswati_028,"nawe Mashikila, usondzele [n] nje ngiya, ngiyam-, ngiyamjuba lomfati."
siswati_028_25,siswati_028,"kuyaye [n] kutsi njalo, kusihlwa [n] [s], tenyukele etulu ti- tinsuku [s], tinsuku e- [s] eNdoda."
siswati_028_26,siswati_028,bantfwana bami bayadlala [s].
siswati_028_27,siswati_028,"beyivama [n], kucaphela kutsi, sivalo nemafasitelo avaleke ngci."
siswati_028_28,siswati_028,"ngibona kutsi, umshe- [n] umse- [um] [s] umsebenti wetfu njenga, njengal- njenganyalo kutsi, sichubeke siye embili."
siswati_028_29,siswati_028,"sikhatsi sekusebenta, kwemajaji kanye nen- ne ne na nekuhol-, nekuholelwa kwawo."
siswati_028_30,siswati_028,"kusebentisa tinsita, kub- kubhala njengemakhrayoni nema pencil."
siswati_028_31,siswati_028,"sigcino, tsa, tsangalembila, [n] wa, Tsangalembiba watidzikela watsatsa imbita, [n] wangena, wangenela indlu [n] le, indlela leya [n] emfuleni."
siswati_029_01,siswati_029,Siswati.
siswati_029_02,siswati_029,mashumi lamane nakutsatfu.
siswati_029_03,siswati_029,-dvuna [n].
siswati_029_04,siswati_029,kumakhalekhikhini.
siswati_029_05,siswati_029,"se kubili, lichashati, kunye, lichashati, kunye, ideshi, kubili, nemfica."
siswati_029_06,siswati_029,"[n] siphohlongo, Inyoni [um]."
siswati_029_07,siswati_029,yebo.
siswati_029_08,siswati_029,-galini.
siswati_029_09,siswati_029,ngihlala ka Nyamazane.
siswati_029_10,siswati_029,yins- insimbi yelishumi ne- [n] enhloko.
siswati_029_11,siswati_029,"T, E, T, F, U, N, Y, W, A."
siswati_029_12,siswati_029,lishumi nakutsatfu [n] Inyoni.
siswati_029_13,siswati_029,"licandza kutsatfu kuhlanu siphohlongo, kuhlanu licandza, kubili kune [um] kunye, kune."
siswati_029_14,siswati_029,[um] Litiko leTebuciko nemaSiko IRiphabliki yeNingizimu Afri-.
siswati_029_15,siswati_029,"balingiswa labavetwa ngumlandzi, lelisu lalisetjentiswa kakhulu, etikhatsini takadzeni."
siswati_029_16,siswati_029,"wangiphendvula watsi, asidzingi inkhosi kutsi, lamanti avulwe, lena edamini kute sitfutfukise lendzawo."
siswati_029_17,siswati_029,"kufanele kwekutsi, sibati labafana, lesitawubatfuma lapha ephalamende, kwekutsi bafana labanjani."
siswati_029_18,siswati_029,"kutfola tindlela letehlukene kwetfula imibono ngekusebentisa ithewu- i- ithewusar- ithewusawur-, sorry i- theusarous nemidanti yenchazelo."
siswati_029_19,siswati_029,"emabhukwini lakhuluma, edrama, ubitwa ngekutsi ngugosa, noma umdlali lomcoka noma ummeleli."
siswati_029_20,siswati_029,lohhavivi mkhulu kakhulu kuwusebentisa ebhizinisi letfu.
siswati_029_21,siswati_029,"siyajabula kubona imiphumela yemata- yemitamo yekulungisa simo setembusave, e-Afrika leseNingizimu."
siswati_029_22,siswati_029,sihulahula semfokati samutsi ngci ngesandla sinye samphakamisela etulu samuhhanklata phasi.
siswati_029_23,siswati_029,"siyakwati loku uma umfundzi akwati kuvisisa imiyalo lelula, leluchungechunge, lolungeludze."
siswati_029_24,siswati_029,"ngiyambongela kulesikhundla, lanikwe sona."
siswati_029_25,siswati_029,bosicinisamfutfwa laba bongwaca labacala ngangwaca lodubulako bese ulandzelwa ngungwaca longumfutfwa.
siswati_029_26,siswati_029,"umsebenti, bhala phasi emabito lalishumi, lasebentisa, sicalo sandzaweni, kodvwa, langasisebentisi [n] sijobelelo."
siswati_029_27,siswati_029,"sikhatsi sekusebenta kwemajaji kanye, nekuholelwa, kwawo."
siswati_029_28,siswati_029,"lihumusha, lenkhulumo yenkhosi emgidvweni welusuku, lwesibhimbi, lwenkhosi."
siswati_029_29,siswati_029,"kukhona tinkapane tashukela eMhlume, e- Big Bend, naseSimunye."
siswati_029_30,siswati_029,"kube umlingiswa ngamunye, abeke umbono wakhe [n] khashane, bese kungena labanye, bamphendvule."
siswati_030_01,siswati_030,[n] Siswati.
siswati_030_02,siswati_030,fifty two.
siswati_030_03,siswati_030,ngimdvuna.
siswati_030_04,siswati_030,[s] elicingweni sis-.
siswati_030_05,siswati_030,"[s] kunye, kubili, mashumi lamatsatfu."
siswati_030_06,siswati_030,"tingu fiftini [s], enyangeni yes-, yes- [n] sikhombisa."
siswati_030_07,siswati_030,[s] yebo ngishadzile.
siswati_030_08,siswati_030,ngatalelwa e- Witbank.
siswati_030_09,siswati_030,[n] ngihlala e- Naspoti.
siswati_030_10,siswati_030,"emaminitsi lalishumi, nakuhlane, kungakashayi insimbi [s] yesitsatfu."
siswati_030_11,siswati_030,"E, L, E."
siswati_030_12,siswati_030,Mabasa.
siswati_030_13,siswati_030,"ngitokutsinjenothi- [n], kunye kutsatfu [s], sitsupha, notes-, [um] siphohlongo [n], kutsatfu, nought, [s] kuhlanu, one."
siswati_030_14,siswati_030,Litiko [s] letasekhaya IRiphabliki yasen- yen- ye- ye yeNingizimu Afrika.
siswati_030_15,siswati_030,"kunebalimi, labangakuhlanyeli konkhe lokuse- [um] losekubalwe ngetulu, [s] tibhidvo, kuphela."
siswati_030_16,siswati_030,"besitewubingelela, tihambi, letifike, nabese- nebasemtini."
siswati_030_17,siswati_030,"ase sicale, ngekubonga umdali asho Mdluli [n], awutsatsa umthandazo."
siswati_030_18,siswati_030,"ukhaliphile etibalweni, nase- nas- nakusayensi, akevani netemlandvo [s], nebhayil- nebhayoloji."
siswati_030_19,siswati_030,"natsi sicakekile ngobe, nangu umfana, uphendvuke umbhejazane [s], embikwetfu."
siswati_030_20,siswati_030,"lingakefiki lilanga lekuvota, wonkhewonkhe [n], lomvumelako umtsetfo, uyawuvota."
siswati_030_21,siswati_030,"ngicabanga kutsi, nonkhe, [n] nivumelana nami kutsi [s], lomusho mudze, futsi uyahlupha."
siswati_030_22,siswati_030,"emathayela, emafasitelo, iminyango, semende, nemapulango, [n] kudulile."
siswati_030_23,siswati_030,"sitawucacisa, ngetibonelo, letimbalwa, Umfana ushaye, Jamludi, luphondvo."
siswati_030_24,siswati_030,"tjonodze yinyoni, Mantayi, tisiphohlongo."
siswati_030_25,siswati_030,"lokufundvwa, [n] kwemisindvo yenkhulumo, kubitwa ngekutsi, yi-accout-, yi-accoutic, nephonetics."
siswati_030_26,siswati_030,"siphetfo [n], Kungumkhuba lomuhle, kutetayeta, kukwati kuma embili, kwalabanye wetfule inkhulumo, loyilungisile."
siswati_030_27,siswati_030,"ngacinisa, sibinjana, [s] ngacondza esitolo, kodvwa bengati kamhlophe kutsi, sengibanjiwe."
siswati_030_28,siswati_030,"kepha kufanele [n] sibe, [s] nebucinisa, balokungazuzwa, nalokungekekwa- kwazuzwa [s], yikharikhulamu."
siswati_030_29,siswati_030,"sikolo sakitsi [s], nobe [n] siyibhale phasi, encwadzini."
siswati_030_30,siswati_030,"[n] sibhikivane, [s] eyi uyati kodvwa, udlala kabi mani, Sulumane, ungetfuka sowulimete nje."
siswati_031_01,siswati_031,Siswati.
siswati_031_02,siswati_031,lingemashumi lamane namibili.
siswati_031_03,siswati_031,ngimsikati.
siswati_031_04,siswati_031,kumakhalekhikhini.
siswati_031_05,siswati_031,kubili cashati kubili licashati kunye dvwi kutsatfu kunye.
siswati_031_06,siswati_031,lumhla tisihlanu kuNkwekweti.
siswati_031_07,siswati_031,angashadi.
siswati_031_08,siswati_031,ngatalelwa kaJambila emapulasi-.
siswati_031_09,siswati_031,eNaspoti.
siswati_031_10,siswati_031,igabence insimbi yesibili.
siswati_031_11,siswati_031,B E T E M F U N D V O.
siswati_031_12,siswati_031,Bhimbidvwane.
siswati_031_13,siswati_031,licandza licandza siphohlongo kubili siphohlongo kunye siphohlongo siphohlongo siphohlongo sihlanu.
siswati_031_14,siswati_031,Litiko leTekuhweba netiMboni IRiphabliki yeNingizimu Afrika.
siswati_031_15,siswati_031,"ekugcineni kwatsi gilikidzi lijaha lelihle, livunule emajobo lamahle langazange sabonwe kulendzawo."
siswati_031_16,siswati_031,"kwatise phela kutsi l-, alufakwa nakuyo i- Ocean Blues inetinhlobo tonkhe futsi idvume ngekuguculela."
siswati_031_17,siswati_031,"bantfwa- bantfwana ba, kuphela labenta loko."
siswati_031_18,siswati_031,"yekucala ngulendzaba [n] lenkhulu kutsi yesibili kube ngulencane, levumelana nalena le yekucala."
siswati_031_19,siswati_031,timphawu tefonethiki ngalokuvamile tehlukile kuleto letitfolakala kumbhalomagama.
siswati_031_20,siswati_031,kukhona umehluko lomkhulu lekufanele siwuphawule emkhatsini wemphambosi yekwentena [n] neyekwentiwa.
siswati_031_21,siswati_031,Engstrand udzinga sandla lesingamhola.
siswati_031_22,siswati_031,asubukisise yeRobert emakhasini lalandzelako.
siswati_031_23,siswati_031,base bamnika emabele njengadzadzewabo kutsi awasile alungisele lowo longahle abe ngumyeni wakhe.
siswati_031_24,siswati_031,leminye yalemitsetfo itabe ihambelana nentsela ekuphumeni nasekungeneni kwetimphahla.
siswati_031_25,siswati_031,sikhatsi sekusebenta kwemajaji kanye nes- nekuholelwa kwawo.
siswati_031_26,siswati_031,baphikisana kodvwa bagcine bavumelene ngekutsi Themba aye emtfolamphilo.
siswati_031_27,siswati_031,"Mbazwana ufuna kanong- Sebenzile, lamtsandza ngenhlitiyo yakhe yonkhe."
siswati_031_28,siswati_031,ase sicale ngekubonga uMdali asho Mdluli awutsatsa umthandazo.
siswati_031_29,siswati_031,entsambama ngeMgcibelo Ndumiso upheka kudla kwantsambama afunte nemntfwana.
siswati_031_30,siswati_031,Lenhle uyatsandza kugijima.
siswati_032_01,siswati_032,[n] Siswati.
siswati_032_02,siswati_032,thirty.
siswati_032_03,siswati_032,[n] msikati.
siswati_032_04,siswati_032,ecingweni.
siswati_032_05,siswati_032,"kubili, kubili, kutsatfu kubili."
siswati_032_06,siswati_032,[s] nineteen May nineteen sixty eight.
siswati_032_07,siswati_032,yebo.
siswati_032_08,siswati_032,[n] [s] eMpumalanga.
siswati_032_09,siswati_032,Kanyamazane.
siswati_032_10,siswati_032,emaminitsi lalishumi nesihlanu kwendlule insimbi yesiphohlongo [n].
siswati_032_11,siswati_032,"E [n] M [s], H L, A N G A N, W E N I."
siswati_032_12,siswati_032,"[n] kunye, [s] sitfupha, Indlovulenkhulu."
siswati_032_13,siswati_032,"licandza licandza, sikhombisa, kunye, [s] siphohlongo, sihlanu, kunye, kutsatfu, sikhombisa."
siswati_032_14,siswati_032,Litiko letebasebenti baHulumende nekuphatsa IRiphabliki [s] yeNingizimu Afrika.
siswati_032_15,siswati_032,kutsite kusadanswa weva asagadlwa enhloko Mahlasela.
siswati_032_16,siswati_032,"[n] Zefu, Uyeyisa, kodvwa vele wena Rosta utangifundza namhla nje."
siswati_032_17,siswati_032,"kwatise phela kutsi alufakwa [s] nakuyo i- Ocean Blues, inetinhlobo tonkhe futsi idvume ngekuguculela."
siswati_032_18,siswati_032,"kwengeta lapho, umhlaba uyindzawo legucugucukako kwetepol- ngekwepolitiki, nemvelo kanye netethekhinoloji."
siswati_032_19,siswati_032,"Pat ngumuntfusilwane, mane batsi siyavana nje, ngulamaciniso."
siswati_032_20,siswati_032,"nakanjani, utawulala lapha elawini lemajaha kusasa."
siswati_032_21,siswati_032,"sabito [s] sekukhomba sibhalwa sihlanganiswe kanje, lomfana, wakaBhocoza, uganiwe."
siswati_032_22,siswati_032,[s] letinye titfombe tebantfu labangcunu letatigcwele tipikili le wonkhe umtimba.
siswati_032_23,siswati_032,"bacelwe ngamunye, ngababili [s], nangeticheme bawafundze basho netinchazelo tawo."
siswati_032_24,siswati_032,"[s] lwatsi nelufosana, lebelusele, lwatsatfwe yihhontji."
siswati_032_25,siswati_032,kute-ke indzawo lenkhulu lapho kungadlalelwa [n] khona tonkhe tigigaba temdlalo.
siswati_032_26,siswati_032,"[n] lelibutfo lakakhe, kwenteka babehamba, luhambo loludze njengekuya kaHlatsi."
siswati_032_27,siswati_032,"nakhona sekumatima ungema, nawulukha la, langelibhayisikili utfwale ngencola uye le, unga- ungatidvumisa [n] wow-."
siswati_032_28,siswati_032,shano badlali labamcoka kudrama leniyifundzako.
siswati_032_29,siswati_032,entsambama ngeMgcibelo Ndumiso upheka kudla kwantsambama afunte nemntfwana.
siswati_032_30,siswati_032,nika tizatfu letibangela kutsi imidlalo yedrama yehlukaniswe ngeti nkhundla [n].
siswati_033_01,siswati_033,[n] Siswat-.
siswati_033_02,siswati_033,[n] [s] lishumi ne [n] nesiphohlongo.
siswati_033_03,siswati_033,[n] ngimdvuna.
siswati_033_04,siswati_033,[n] ngikhuluma kumakhalekhikh-.
siswati_033_05,siswati_033,"[n] -nye, [s] engci, kunye, ngci, kunye ngci, -tsatfu, nakutsatfu."
siswati_033_06,siswati_033,[n] mhlatitimbili enyangeni [n] yeNyoni.
siswati_033_07,siswati_033,cha [n] angikashad-.
siswati_033_08,siswati_033,ngatalelwa Tjakastad.
siswati_033_09,siswati_033,[n] e- Mafikeng.
siswati_033_10,siswati_033,[n] emaminitsi lalishumi [n] nesihlanu kwendlulile lensimbi yesitfupha.
siswati_033_11,siswati_033,"L, E, B, H, U, B, E, S [n], E."
siswati_033_12,siswati_033,"lishumi [n] nesitfupha, Lweti."
siswati_033_13,siswati_033,"licandza kunye kubili sikhombisa, sitfupha sihlanu, kunye sitfupha sikhombisa nakutsatfu."
siswati_033_14,siswati_033,[n] Litiko letemfundvo IRiphabliki yeNingizimu Afrika.
siswati_033_15,siswati_033,"tintfo tendzawo titsikameta umumo wemimango kantsi, aticashelwa letintfo nekutsi tingalungiswa njani."
siswati_033_16,siswati_033,"umukhwa, sewuyangena entsanyeni yalomake ngobe nengati, [n] seyiphuma kakhulu."
siswati_033_17,siswati_033,"yatsi, abayewubita [n] emachegu, talukati, emadvodza, bafati, bafana nemantfombatana."
siswati_033_18,siswati_033,"yebabe, uke, wamuva yini wena Zanele atsi uyofuna umsebenti ngoba [n], [n] kungasamtjeli kuphungula lisaka lemphuphu."
siswati_033_19,siswati_033,"incenye leku- [n] le, leku- lekutawucocwa ngayo sikhatsi sekubhebhetela lutfutfuva emdlalweni."
siswati_033_20,siswati_033,"ngempela ke s-, sesi, sesimnandzi ngobe sesikhuluma siseveni letfu kute [n], lotawuphindze sicocodze."
siswati_033_21,siswati_033,akukangenwa noko emitsetfweni lejulile yetinciphiso.
siswati_033_22,siswati_033,"inkondlokati njengasendzabeni yenoveli kukhulunywa, ngetehlakalo [n] letenteka endzabeni."
siswati_033_23,siswati_033,"[n] bosicinisamfutfwa laba bongwaca labacala ngangwaca [n], lodubulako bese ulandzelwa ngungwaca [n], longumfutfwa."
siswati_033_24,siswati_033,"[n] nato letiMbongi tibhala ngebantfu, tilwane, tilwanyakatane [n], lutsandvo kafaka, tikolo, emanyuvesi netibhedlela."
siswati_033_25,siswati_033,"kwase kwa [n] emphini, kwatfunywa emaJalimane libutfo leMjalimane."
siswati_033_26,siswati_033,"watsi ngobe bayafoma, lokufoma kwabo ngulapho, kubonakala kutsi ingoti ingase ibe khon- [n]."
siswati_033_27,siswati_033,"loku akusho, kutsi kuliciniso, kepha [n], kwentelwa kutsi sitokwesaba kweca umlilo kute [n], sivikeleke."
siswati_033_28,siswati_033,"imigomosisekelo yahulumende welubanjiswano nebudlelwano emkhatsini -n [n], wabohulumende."
siswati_033_29,siswati_033,"[n] Mbazwana [n], Ufuna kuganwa nguSenzekile, lamtsandza ngenhlitiyo yakhe yonkhe."
siswati_033_30,siswati_033,lubisi watise emalunga kutsi sikhatsi selihhovisi [n] sebhodi iminyaka lesihlanu.
siswati_034_01,siswati_034,Siswati.
siswati_034_02,siswati_034,"lengemashumi lamabili, nesitfupha."
siswati_034_03,siswati_034,[n] ngimdvuna.
siswati_034_04,siswati_034,[n] kumakhalekhikhini.
siswati_034_05,siswati_034,"[um] kunye, kunye, kubili [n], [um] mashumi lamatsatfu, nakune."
siswati_034_06,siswati_034,"mhla tisitfupha, [s] kuNdlovulenkhulu."
siswati_034_07,siswati_034,"[n] cha, [n] [s] angikashadi."
siswati_034_08,siswati_034,ngatalelwa [s] endzaweni [n] yaKaNyamaza-.
siswati_034_09,siswati_034,[n] iNaspoti.
siswati_034_10,siswati_034,"emaminitsi [s] lalishumi [n], nakuhlanu [n], [s] kungekashayi insimbi yesiphohlongo."
siswati_034_11,siswati_034,"ngina M, E [s], N, ngina [s] T, ngina I, ngina W, then ngina A."
siswati_034_12,siswati_034,"[s] [n] six, Ingongoni."
siswati_034_13,siswati_034,"[n] licandza, sikhombisa [s] [n], kutsatfu, kune, kutsatfu, [s] kubili, kutsatfu, licandza [n], [n] [s] siphohlongo, siphohlongo."
siswati_034_14,siswati_034,"[s] Luphiko lweTemshoshaphasi, lwaseNingizimu [s] Afrika [n], IRiphabliki yeNi- yeNingizimu Afrika."
siswati_034_15,siswati_034,"[n] abecwabita abuye acimete, [s] azame butfongo, kute aphum- [s] aphumute, [n] tinhlungu letimphetse."
siswati_034_16,siswati_034,"kwatsi lapho sebadlile wabuta, Msolwa kutsi [n], letimvu tentiwa [s] yini, tinga- ti- [n] tingadli."
siswati_034_17,siswati_034,"[n] umehluko [n], bewuwekutsi ekhaya [n], bebelusa tinkhomo kantsi lapha, [s] kamlumbi, sebatawelusa, [n] tihhaku."
siswati_034_18,siswati_034,"wo, cha, ngiyabona, [s] wena awufuni kukhuluma nami, lokuncono [n] angikhu- angitikhulumele, [n] naDorothi."
siswati_034_19,siswati_034,"noko, bamtsatsa befika, [s] bamfaka emkhunjin-."
siswati_034_20,siswati_034,"kube nginguLogcogco, [s] ngabe, ngifike nje, ngibulale onkhe lamabhodlela."
siswati_034_21,siswati_034,"[n] [s] loku kufaka ekhatsi [s] leto tihlahla l-, netilwane [n], letisengakavunjululwa, kutelwati [s] lwabososayensi."
siswati_034_22,siswati_034,"imigomosisekelo [s], yahulumende, [s] [n] welubanjiswano nebudlelwano emkhatsini [n], wabohulumende."
siswati_034_23,siswati_034,"kukhicitwa kwekudla [n], [s] kulelive akuf- ak- akukefiki esigabeni [n], lesenelisako."
siswati_034_24,siswati_034,"[s] lwatsi nelufosana lebel- lebelisele [n], lutsatfwe, yihhontji."
siswati_034_25,siswati_034,"[n] [s] umnaketfu, utsatse, [s] intfombi lenhle."
siswati_034_26,siswati_034,"nato [s] letimbongi, tibhala ngebantfu, tilwane [n], tilwanyakatane, [n] lutsandvo [n], itolo, emanyuvesi, [s] netibhedlela."
siswati_034_27,siswati_034,"[s] simangele, kantsi vele [n], bowucinisile mnaketfu kutsi, [s] naCijimphi ubambe, [s] lijoyina?"
siswati_034_28,siswati_034,sikolo sakitsi nobe si- [n] siyibhale phasi encwadzini.
siswati_034_29,siswati_034,"[n] kutsite kusadanswa weva, [s] asagadlwa enhloko Mahlasela."
siswati_034_30,siswati_034,"nanso lapha kufike [n], kunyu- kunyundzele kona dvu."
siswati_035_01,siswati_035,[n] Siswati.
siswati_035_02,siswati_035,ngineminyaka lelishumi nakutsatfu.
siswati_035_03,siswati_035,[n] ngimsikati.
siswati_035_04,siswati_035,ngikhuluma ku makhalekhikhini.
siswati_035_05,siswati_035,"kunye, licashata, kubili, [n] licashata, kunye [n], sikhala, kutsatfu, kuhlanu."
siswati_035_06,siswati_035,mashumi lamabili nakutsatfu.
siswati_035_07,siswati_035,cha kangikashadi.
siswati_035_08,siswati_035,ngitalelwe Kamachekeza.
siswati_035_09,siswati_035,"ngihlala Kamachekeza, e- Komatipoort."
siswati_035_10,siswati_035,"emaminitsi lalishumi, nakuhlane, kungakashayi insimbi yemfica."
siswati_035_11,siswati_035,"T [n], I, S, E, B, E, N [n], T, A."
siswati_035_12,siswati_035,"mashumi lamabili nakubili, Indlovulenkhulu."
siswati_035_13,siswati_035,"candza [n], licandza, sikhombisa [n], kunye, sikhombisa [n], kubili, siphohlongo [n], kunye, kutsatfu, kune."
siswati_035_14,siswati_035,"Litiko leTekuvikela, IRiphabliki, yeNingizimu Afrika."
siswati_035_15,siswati_035,"Bhelci [n], wabese, ulandza, boVelaphi naVandla."
siswati_035_16,siswati_035,"manje inyanga itsite ingasindza, nayingatfola inhlitiyo, ingasindza nayingatfola inhlitiyo yengobiyane."
siswati_035_17,siswati_035,"tintsambo teliphimbo, titsalile, tintsambophimbo, timiswe ticika, ticina kutsi uyam, uya [n], umoya utivevetelisa."
siswati_035_18,siswati_035,"ngiyabona mankunzini ucabange kutsi ngemaphoyisa lawa [n], lefike ngelibhayisikili wacela empunzini."
siswati_035_19,siswati_035,"feleba wemlumbi, amkhombise ngesitfupha kutsi [n], agibele."
siswati_035_20,siswati_035,"nanangu umfana, a- asecadzini kwami lapha."
siswati_035_21,siswati_035,"Angilitfolanga litfuba lekunibonga, nonkhe [n], kodwva kulomcimbi njengoba sengilapha, ngiyabonga kini nonkhe."
siswati_035_22,siswati_035,"tabuyela emuva, tijabule tibhedvukile njengaletinye tilwane."
siswati_035_23,siswati_035,"Dorothi utawukopa emanotsi ku Getty [n], [um] Getrude, kumbe singa- singani [n] [n], sorry, kumbe singasaniboni [um] [n], kumbe singasanibonii nje, boMavundla, nihambe kahle."
siswati_035_24,siswati_035,"gwinya ke, sibone kutsi yonkhe imitfombo, lengahlumisa lomhlaba, ikhweshela emuva."
siswati_035_25,siswati_035,nika tizatfu letibangela kutsi imidlalo yedrama yehlukaniswe ngetinkhundla.
siswati_035_26,siswati_035,umfati sibili ubonakala ngekutsandza bakakhe.
siswati_035_27,siswati_035,"atsi nakefika emfuleni logam- longamkhulu kakhul-, longamkhulu kakhulu [n], nje, ambola, lomfana ngesheya kwawo lomfula."
siswati_035_28,siswati_035,noma kunjalo emaphoyisa akesuki lapha kakhe.
siswati_035_29,siswati_035,"entsambama asacedzile kubusa futsi, nelilanga seliyawashona wase uyasivusa lesi lesinguSolinye."
siswati_035_30,siswati_035,"awu, nakunjalo, ngisho kutsi bekufanele bothishela bayonconcotsa [n], egalaji kutsi, ewumadvodza, kani kunjanina."
siswati_036_01,siswati_036,Siswati.
siswati_036_02,siswati_036,mashumi lamabili nemfica.
siswati_036_03,siswati_036,ngimsikati.
siswati_036_04,siswati_036,ngikhuluma kumakhalekhikhini.
siswati_036_05,siswati_036,"kunye, [s] [n] licashata, kubili, licashata, kubili [n], [um] [s] [s] kutsatfu, nesitfupha."
siswati_036_06,siswati_036,ngenyanga yokucala.
siswati_036_07,siswati_036,[s] cha babe [n] angikashad-.
siswati_036_08,siswati_036,ngitalelwe [s] KaBhokweni.
siswati_036_09,siswati_036,ngihlala e- Whiteriv-.
siswati_036_10,siswati_036,"[n] emaminitsi [s] lalishumi, nakuhlanu [n], kungekashayi insimbi [n] yesibili."
siswati_036_11,siswati_036,"[n] L O W A, [s] [s] K, [n] [s] H, [n] A K O."
siswati_036_12,siswati_036,[s] Lweti.
siswati_036_13,siswati_036,"[um] [s] licandza, [s] kuhlanu, kuhlanu, [s] kunye, sitfupha, siphohlongo, siphohlongo [n], kunye, licandza, [n] sitfupha."
siswati_036_14,siswati_036,"[s] Litiko Letemfundvo, IRiphabliki, [s] yeNingizimu Afri-."
siswati_036_15,siswati_036,"[s] nanso lapha kufike, kunyundzele, khona [n] dvu."
siswati_036_16,siswati_036,"noko tinyenti tentosimo, [n] [s] letingagcini nga ala, logucuka abe [n] ngu ele."
siswati_036_17,siswati_036,"umsebenti [n], [s] bhala phasi emabito lalishumi, [n] [s] lasebentisa, sicalo, sandzaweni [n], kodvwa, langasisebentisi sijobelelo."
siswati_036_18,siswati_036,"na- nanangu umfana, asecadzini kwami lapha."
siswati_036_19,siswati_036,"[n] dvukudvuku kungene, [s] [n] Vitsika, nelibhayisikili, etfuke, nakabona emadvodza agcoke silumbi, langawati."
siswati_036_20,siswati_036,bantfwana kuphela labenta loko.
siswati_036_21,siswati_036,"kulelibhuluku, [s] [n] setilondvol- -lotekile, futsi, njengobe, [s] tatikhulunyiwe, yinkhosi Sobhuza wesibili."
siswati_036_22,siswati_036,"uma sewucedzile buta bafundzi imibuto, [s] utawubona kutsi, bakuvile loku, [s] bewubatekela kona."
siswati_036_23,siswati_036,"kusukela ngesikhatsi, [s] emave e-Afrika [n] atfola, [s] bazibuse, akhombise, kwehluleka, [s] kutfutfukisa bantfu bawo."
siswati_036_24,siswati_036,"lomsebenti ufakwa, [s] efayeleni, nobe ebhokisini."
siswati_036_25,siswati_036,"nayo leyo Ndzaba, ngiyishiya kini madvodza kutsi [n], [s] nilifune nilitfole likhambi, lekujojotela."
siswati_036_26,siswati_036,"[s] entsambama [n], asacedzile kubusa, [s] futsi, nelilanga, seliyawashona, wase uyasivusa, lesi, lesinguSoyi-, Solinye."
siswati_036_27,siswati_036,"etinhlelweni tekugegisa kunge- [um] kungena, [s] kungena kwemoya, kugcugcutela kuhamuka, kwemswakama."
siswati_036_28,siswati_036,"sibokhumbula kutsi [n], [s] nakungekho, kutfula eveni, simo semnontfo siyalimala."
siswati_036_29,siswati_036,"[s] kepha [n], nakhona, [s] umupha intfo lomunye, utawu- uta- utawu- utawukwene-, -nekela, [um] uta- utawukwemukela, nje, abonge."
siswati_036_30,siswati_036,"wevakala Ndlovu atsi, kutfolakele, inja ifile eceleni kwemgwaco, ibulewe yi-."
siswati_037_01,siswati_037,Siswati.
siswati_037_02,siswati_037,lemashumi lamane.
siswati_037_03,siswati_037,[um] ngimdvuna.
siswati_037_04,siswati_037,[um] ngikhuluma kumakhalekhikhini.
siswati_037_05,siswati_037,"kubili, [um] point, kunye, point, kunye, [um] mashumi, las- s- lamatsatfu nesikhombisa."
siswati_037_06,siswati_037,"[n] mhla tilishumi, nesiphohlongo, enyangeni, yesiphohlongo."
siswati_037_07,siswati_037,cha.
siswati_037_08,siswati_037,ngitalelwe khona la e- Driekoppies.
siswati_037_09,siswati_037,[um] ngihlala endzaweni [s] layitiwa ngekutsi i-Malalani.
siswati_037_10,siswati_037,"emaminitsi lalishumi [n], nakuhlaaa- nakuhlanu, kungakashayi insimbi, yelishumi naku."
siswati_037_11,siswati_037,"kusetjentiswa, ngingalipela kutsi, K, ngu U, ngu S, ngu E, ngu T, ngu J, ngu E [n], ngu L, ngu T, ngu N, ngu S, ngu W, na A."
siswati_037_12,siswati_037,[n] Mabasa.
siswati_037_13,siswati_037,"[um] ngu zero, kubili, kutsatfu, [um] [n] siphohlongo, siphohlongo, sihlanu, kune, [um] sihlanu, inkhotsa, [um] kune."
siswati_037_14,siswati_037,"luphiko [s] lwetikhalo, lolutimele, [n] IRiphabliki yaseNingizimu [n] Afri-."
siswati_037_15,siswati_037,"kwengeta lapho umhlaba, uyindzawo, legucugucukako, ngekwetepolitiki, temvelo kanye, [n] neteteh- [n], [n] netethekhinoloji."
siswati_037_16,siswati_037,"[n] lokufundvwa kwemisindvo, yenkhulumo, kubitwa ngekutsi, yica- -accoutic nephonetics."
